day,S,I,R,D,beta,gamma,mu,R0
58,963.1680960424914,8.8913460429876,26.734495870151633,1.395165030764334,0.05,0.06,0.003,0.7936507936507937
59,962.7494034005251,9.016321971130926,27.256253615280226,1.4867453327177502,0.05,0.06,0.003,0.7936507936507937
60,962.3370655510794,8.315100318328946,27.77031409486212,1.3011397248865386,0.05,0.06,0.003,0.7936507936507937
61,961.930991835051,8.305157859261067,28.276780406281443,1.4759625161127943,0.05,0.06,0.003,0.7936507936507937
62,961.5310926964507,7.817984870030106,28.77575460378713,1.534630437327105,0.05,0.06,0.003,0.7936507936507937
63,961.1372796701768,7.660186879158299,29.26733770872958,1.3041090870549465,0.05,0.06,0.003,0.7936507936507937
64,960.7494653961751,8.331814183516219,29.751629663357594,1.3804347754843023,0.05,0.06,0.003,0.7936507936507937
65,960.3675636038004,8.427222627118697,30.228729348356246,1.326779427801697,0.05,0.06,0.003,0.7936507936507937
66,959.9914891012371,7.746436080291122,30.698734590235713,1.5105413374405032,0.05,0.06,0.003,0.7936507936507937
67,959.6211577533478,8.05484403786233,31.16174219553164,1.6230621676438837,0.05,0.06,0.003,0.7936507936507937
68,959.2564864944429,7.687416047951436,31.617847904139264,1.7169341901100141,0.05,0.06,0.003,0.7936507936507937
69,958.8973933155954,7.177643482246197,32.06714640159082,1.6100667683476666,0.05,0.06,0.003,0.7936507936507937
70,958.5437972543714,7.4635328644272825,32.50973132613184,1.7729613504914938,0.05,0.06,0.003,0.7936507936507937
71,958.195618379086,7.818061000951889,32.945695290203005,1.5223134873681083,0.05,0.06,0.003,0.7936507936507937
72,957.8527777822275,7.089204709058965,33.375129878315654,1.5145114000928306,0.05,0.06,0.003,0.7936507936507937
73,957.5151975819275,7.613924783567158,33.79812562421297,1.684876312702134,0.05,0.06,0.003,0.7936507936507937
74,957.1828009079628,5.858362520680957,34.21477202785705,1.745516587731775,0.05,0.06,0.003,0.7936507936507937
75,956.8555118876849,7.11226190066612,34.62515757494959,1.728297296102777,0.05,0.06,0.003,0.7936507936507937
76,956.5332556364746,6.720240769084713,35.02936974299832,1.564256975908257,0.05,0.06,0.003,0.7936507936507937
77,956.215958257247,6.467232274850355,35.42749498052763,1.763304729905299,0.05,0.06,0.003,0.7936507936507937
78,955.9035468271927,6.52204741202622,35.81961872402253,1.6728583021726164,0.05,0.06,0.003,0.7936507936507937
79,955.5959493883656,5.603962047809949,36.205825403420675,1.87093161889044,0.05,0.06,0.003,0.7936507936507937
80,955.2930949381789,6.204749840204044,36.58619844938409,1.8625062144809978,0.05,0.06,0.003,0.7936507936507937
81,954.9949134200212,6.3370838817271204,36.96082030465364,1.7629327961534593,0.05,0.06,0.003,0.7936507936507937
82,954.7013357126174,6.685340204552528,37.32977242507453,1.819956821320951,0.05,0.06,0.003,0.7936507936507937
83,954.4122936199743,5.8054890707392195,37.693135289569696,1.7887426084512958,0.05,0.06,0.003,0.7936507936507937
84,954.1277198609826,5.599842041956979,38.050988409316034,1.8968736878668122,0.05,0.06,0.003,0.7936507936507937
85,953.8475480595379,5.630959249872967,38.403410335389026,2.006660792491579,0.05,0.06,0.003,0.7936507936507937
86,953.5717127544375,6.101353697134081,38.75047862143824,1.8482642304973933,0.05,0.06,0.003,0.7936507936507937
87,953.300149373618,5.782639060183022,39.09226986781535,2.0002560339506394,0.05,0.06,0.003,0.7936507936507937
88,953.0327942197615,5.357945715925573,39.428859739905995,1.9234269723843216,0.05,0.06,0.003,0.7936507936507937
89,952.7695844658546,5.684528390785928,39.760322963888,1.916219737960038,0.05,0.06,0.003,0.7936507936507937
90,952.5104581453666,5.436762887492662,40.08673333488728,1.9946448280053775,0.05,0.06,0.003,0.7936507936507937
91,952.2553541464266,5.6981439465016,40.40816371574594,1.9266646755445245,0.05,0.06,0.003,0.7936507936507937
92,952.0042122047768,4.957951324910647,40.724686038819,1.9861001176995143,0.05,0.06,0.003,0.7936507936507937
93,951.7569728861985,5.025594947172456,41.0363713329399,1.9433480413780246,0.05,0.06,0.003,0.7936507936507937
94,951.5135775805118,4.921306015900189,41.343289722972564,2.245074746030035,0.05,0.06,0.003,0.7936507936507937
95,951.273968492096,4.420980240954529,41.645510437759505,2.0854687154755034,0.05,0.06,0.003,0.7936507936507937
96,951.0380886311282,5.038455429216346,41.94310181688903,2.033793379383189,0.05,0.06,0.003,0.7936507936507937
97,950.8058818084126,4.949150327251488,42.23613131089162,2.131182925570914,0.05,0.06,0.003,0.7936507936507937
98,950.577292620633,4.773825544461998,42.52466549944156,2.116061718565739,0.05,0.06,0.003,0.7936507936507937
99,950.3522664422433,4.605994972339304,42.80877009730242,2.1204292128679083,0.05,0.06,0.003,0.7936507936507937
100,950.130749416681,4.068039700826819,43.088509961667896,2.210039667915424,0.05,0.06,0.003,0.7936507936507937
101,949.9126884471767,4.389246670565497,43.36394910039024,2.2367914742534754,0.05,0.06,0.003,0.7936507936507937
102,949.6980311907702,4.349881113663119,43.635150674308626,2.1337194669866726,0.05,0.06,0.003,0.7936507936507937
103,949.4867260473302,4.09953978149426,43.90217700910612,2.1429672194855756,0.05,0.06,0.003,0.7936507936507937
104,949.2787221491805,4.2843166171371445,44.16508960615855,2.1833479332794514,0.05,0.06,0.003,0.7936507936507937
105,949.0739693532352,4.440256886238373,44.42394914879807,2.0127533418823247,0.05,0.06,0.003,0.7936507936507937
106,948.8724182321002,4.958808100602621,44.678815510651575,2.0967368322789515,0.05,0.06,0.003,0.7936507936507937
107,948.6740200658716,4.218604835259038,44.92974776230433,2.370260913516862,0.05,0.06,0.003,0.7936507936507937
108,948.4787268341782,4.18721633458799,45.17680417746964,2.407795718477583,0.05,0.06,0.003,0.7936507936507937
109,948.2864912056959,3.993100168516957,45.420042245978244,2.248451341315754,0.05,0.06,0.003,0.7936507936507937
110,948.0972665301961,3.203403363939544,45.65951868024629,2.3351844579504513,0.05,0.06,0.003,0.7936507936507937
111,947.9110068299615,3.888481206190658,45.895289423567995,2.3229488695735157,0.05,0.06,0.003,0.7936507936507937
112,947.7276667915166,3.862310126529623,46.12740965784344,2.585170033831406,0.05,0.06,0.003,0.7936507936507937
113,947.5472017594074,4.750663022909055,46.35593380680317,2.419176705342251,0.05,0.06,0.003,0.7936507936507937
114,947.3695677248714,3.6445965514981733,46.58091555095689,2.3174625532268376,0.05,0.06,0.003,0.7936507936507937
115,947.1947213179827,3.7816920620883714,46.80240783480556,2.2535940653518165,0.05,0.06,0.003,0.7936507936507937
116,947.0226197997166,3.59220255544397,47.020462874375646,2.2055558325238476,0.05,0.06,0.003,0.7936507936507937
117,946.8532210537072,3.0889196251906617,47.235132165590116,2.3801806960702847,0.05,0.06,0.003,0.7936507936507937
118,946.6864835780543,3.945498880016907,47.44646649266925,2.303834071149332,0.05,0.06,0.003,0.7936507936507937
119,946.5223664799322,3.7369824460417935,47.65451592987829,2.2539375386086355,0.05,0.06,0.003,0.7936507936507937
120,946.3608294671105,3.698886923274484,47.85932985091828,2.334417870176006,0.05,0.06,0.003,0.7936507936507937
121,946.2018328368868,2.975465776177115,48.060956944751815,2.305111253882392,0.05,0.06,0.003,0.7936507936507937
122,946.045337470028,3.835559855164383,48.25944521941385,2.565746713602119,0.05,0.06,0.003,0.7936507936507937
123,945.8913048230195,2.678168313339506,48.45484201008377,2.5025765545216103,0.05,0.06,0.003,0.7936507936507937
124,945.7396969203749,3.412227890155128,48.647193987156435,2.431637758835576,0.05,0.06,0.003,0.7936507936507937
125,945.5904763473435,3.9951471667011815,48.836547163195895,2.5758396135886605,0.05,0.06,0.003,0.7936507936507937
126,945.4436062438875,2.691594755738174,49.02294689588482,2.458153218282403,0.05,0.06,0.003,0.7936507936507937
127,945.299050294979,2.810820795467072,49.20643790338207,2.3823306822901134,0.05,0.06,0.003,0.7936507936507937
128,945.156772723829,3.0261160366672755,49.38706427016082,2.6072755090387396,0.05,0.06,0.003,0.7936507936507937
129,945.016738284761,2.741559065276423,49.56486945422639,2.527042983807489,0.05,0.06,0.003,0.7936507936507937
130,944.8789122559804,2.2825566896133123,49.73989629488469,2.3930698530356183,0.05,0.06,0.003,0.7936507936507937
131,944.7432604324202,2.8759870105629615,49.91218702045697,2.47837375754672,0.05,0.06,0.003,0.7936507936507937
132,944.609749119796,2.3853659503864115,50.08178325181983,2.424799969203787,0.05,0.06,0.003,0.7936507936507937
133,944.4783451269648,2.947295216487102,50.24872601234106,2.3872206888360115,0.05,0.06,0.003,0.7936507936507937
134,944.3490157583043,2.3546202387980086,50.41305573797122,2.6045202375750414,0.05,0.06,0.003,0.7936507936507937
135,944.2217288073872,3.28607068512756,50.574812282844015,2.7016425661947387,0.05,0.06,0.003,0.7936507936507937
136,944.0964525502233,2.323866236726323,50.7340349266744,2.410058321077364,0.05,0.06,0.003,0.7936507936507937
137,943.9731557385735,2.464510592305091,50.890762382120634,2.5955162439983535,0.05,0.06,0.003,0.7936507936507937
138,943.851807593498,2.8717897349778423,51.04503280112785,2.4933344986084824,0.05,0.06,0.003,0.7936507936507937
139,943.7323777992561,2.0253950791328235,51.196883779530374,2.515733894784019,0.05,0.06,0.003,0.7936507936507937
140,943.6148364960927,2.5612122648014286,51.34635236881715,2.513675022208075,0.05,0.06,0.003,0.7936507936507937
141,943.499154274122,2.9482831263672655,51.49347508163511,2.496437455378421,0.05,0.06,0.003,0.7936507936507937
142,943.385302167063,1.7604437283513796,51.63828789859233,2.5863081369818555,0.05,0.06,0.003,0.7936507936507937
143,943.2732516460137,2.429707298971402,51.78082627522268,2.513796920190592,0.05,0.06,0.003,0.7936507936507937
144,943.1629746132977,2.4223515231491604,51.92112514884293,2.6205467285798645,0.05,0.06,0.003,0.7936507936507937
145,943.054443396307,2.5917570416110776,52.05921894332221,2.598411773870442,0.05,0.06,0.003,0.7936507936507937
146,942.9476307415598,1.7595707461359829,52.19514157757243,2.5881197982209474,0.05,0.06,0.003,0.7936507936507937
147,942.842509808789,1.6912796721784633,52.32892647282214,2.534264401973016,0.05,0.06,0.003,0.7936507936507937
148,942.7390541650556,2.383182321069924,52.460606558577915,2.570802392532573,0.05,0.06,0.003,0.7936507936507937
149,942.637237778961,2.260179146307046,52.59021427919083,2.6979130808083536,0.05,0.06,0.003,0.7936507936507937
150,942.5370350149325,2.208098100580867,52.7177816003684,2.6812482529308523,0.05,0.06,0.003,0.7936507936507937
151,942.4384206274544,2.2127245531306783,52.84334001505736,2.5536471845522652,0.05,0.06,0.003,0.7936507936507937
152,942.3413697552654,1.7751363570059326,52.96692054879081,2.65734079010507,0.05,0.06,0.003,0.7936507936507937
153,942.2458579163513,2.1027702153064944,53.088553768227115,2.7224674748176203,0.05,0.06,0.003,0.7936507936507937
154,942.151861002282,2.0950545217540206,53.20826978635551,2.5092451032490675,0.05,0.06,0.003,0.7936507936507937
155,942.0593552728557,1.666474494135258,53.32609826869781,2.715507395459473,0.05,0.06,0.003,0.7936507936507937
156,941.968317350805,2.653442387223636,53.44206843940645,2.612101356957498,0.05,0.06,0.003,0.7936507936507937
157,941.8787242165345,2.0741537566602912,53.556209087257194,2.7294794413965544,0.05,0.06,0.003,0.7936507936507937
158,941.7905532022899,1.3875759193458173,53.668548570865184,2.6143126029514967,0.05,0.06,0.003,0.7936507936507937
159,941.7037819877646,2.087116867894983,53.779114825374016,2.525519625852506,0.05,0.06,0.003,0.7936507936507937
160,941.6183885950769,1.4148281803666325,53.887935368297505,2.5470191565339175,0.05,0.06,0.003,0.7936507936507937
161,941.5343513836362,2.0813151992893646,53.9950373050952,2.7041060648390363,0.05,0.06,0.003,0.7936507936507937
162,941.4516490452351,2.1998748997318405,54.10044733485892,2.7285408208026114,0.05,0.06,0.003,0.7936507936507937
163,941.3702605992078,1.3916301022497009,54.20419175593123,2.6283216925933743,0.05,0.06,0.003,0.7936507936507937
164,941.290165387653,2.0682150748374233,54.30629647145569,2.773140800548394,0.05,0.06,0.003,0.7936507936507937
165,941.2113430702497,1.8243468984555378,54.40678699506192,2.5698849879067844,0.05,0.06,0.003,0.7936507936507937
166,941.1337736198088,1.9595049285433654,54.50568845618865,2.7193007490867114,0.05,0.06,0.003,0.7936507936507937
167,941.0574373180343,2.3575522469450183,54.60302560527269,2.6204910518629143,0.05,0.06,0.003,0.7936507936507937
168,940.9823147507317,1.4871309923861402,54.69882281913131,2.675915921908771,0.05,0.06,0.003,0.7936507936507937
169,940.9083868033175,1.2615520099516144,54.793104106168144,2.743947261123599,0.05,0.06,0.003,0.7936507936507937
170,940.8356346563869,1.1833196497150351,54.88589311150571,2.6663822988499426,0.05,0.06,0.003,0.7936507936507937
171,940.7640397813417,1.1881001987994768,54.97721312204335,2.7140382905374,0.05,0.06,0.003,0.7936507936507937
172,940.6935839360749,1.4555628256116724,55.06708707234332,2.8444764206202025,0.05,0.06,0.003,0.7936507936507937
173,940.6242491607146,1.5969995736956224,55.155537550426786,2.705538027052766,0.05,0.06,0.003,0.7936507936507937
174,940.5560177734229,1.5484033379834388,55.242586800307045,2.83780313190994,0.05,0.06,0.003,0.7936507936507937
175,940.4888723662522,1.7427302356956333,55.328256727896346,2.6641153512481184,0.05,0.06,0.003,0.7936507936507937
176,940.4227958010572,1.399135282691371,55.412568905841496,2.81860339985444,0.05,0.06,0.003,0.7936507936507937
177,940.3577712054622,1.9452354639860525,55.495544578259725,2.9053144952416576,0.05,0.06,0.003,0.7936507936507937
178,940.2937819688821,1.2457625292798011,55.577204665408104,2.5550472896759744,0.05,0.06,0.003,0.7936507936507937
179,940.2308117386385,2.401676971570946,55.65756976853946,2.710717838764753,0.05,0.06,0.003,0.7936507936507937
180,940.168844416256,1.5544491195203518,55.73666017548759,2.8390881819774867,0.05,0.06,0.003,0.7936507936507937
181,940.1078641533975,0.9488200300588734,55.81449586359625,2.772338578847149,0.05,0.06,0.003,0.7936507936507937
182,940.0478553481806,0.8440930671553224,55.89109650464138,2.8281629150758785,0.05,0.06,0.003,0.7936507936507937
183,939.988802641493,1.43669707181525,55.966481469351464,2.7436318624642158,0.05,0.06,0.003,0.7936507936507937
184,939.9306909133403,1.13846364108595,56.040669831757256,2.8098743907214545,0.05,0.06,0.003,0.7936507936507937
185,939.8735052792483,1.4887589618815134,56.113680373482026,2.7915870964420053,0.05,0.06,0.003,0.7936507936507937
186,939.8172310867078,1.3746234534382682,56.18553158801568,2.9150218597934505,0.05,0.06,0.003,0.7936507936507937
187,939.7618539115872,1.140365857897152,56.25624168553617,2.8358504612958995,0.05,0.06,0.003,0.7936507936507937
188,939.7073595547772,0.8165131466891512,56.325828596356786,2.8468621067742346,0.05,0.06,0.003,0.7936507936507937
189,939.6537340387868,0.5347278007561805,56.39430997501318,2.7824191172597894,0.05,0.06,0.003,0.7936507936507937
190,939.6009636043683,0.9381257499127744,56.46170320444392,2.7789313248632044,0.05,0.06,0.003,0.7936507936507937
191,939.54903470721,1.4343344982976578,56.528025399971085,2.7872321575769496,0.05,0.06,0.003,0.7936507936507937
192,939.4979340146757,1.1635545216464287,56.5932934132268,2.8653831953473725,0.05,0.06,0.003,0.7936507936507937
193,939.44764840259,0.5705853694416231,56.657523836027416,2.794755104462537,0.05,0.06,0.003,0.7936507936507937
194,939.3981649520005,1.1133744601305138,56.72073300446356,2.8622764123323226,0.05,0.06,0.003,0.7936507936507937
195,939.349470946087,1.1804288594226018,56.7829370025433,3.0270790393474467,0.05,0.06,0.003,0.7936507936507937
196,939.3015538671302,0.6634602878849126,56.84415166572766,2.921089875664159,0.05,0.06,0.003,0.7936507936507937
197,939.2544013934383,1.0566213527073232,56.90439258474324,2.8156974684200535,0.05,0.06,0.003,0.7936507936507937
198,939.2080013963516,1.0030994455239612,56.9636751092144,2.9569563656772693,0.05,0.06,0.003,0.7936507936507937
199,939.1623419372881,0.513712545566424,57.02201435124617,2.8141485788386413,0.05,0.06,0.003,0.7936507936507937
200,939.1174112648328,1.0903170704771084,57.0794251889584,2.6694145193476824,0.05,0.06,0.003,0.7936507936507937
201,939.0731978119433,1.1552783010114347,57.13592226995993,2.7655116409000904,0.05,0.06,0.003,0.7936507936507937
202,939.0296901931894,1.3464099121919209,57.19152001477619,2.6901716035142504,0.05,0.06,0.003,0.7936507936507937
203,938.9868772017752,1.3202376874122164,57.24623262026791,2.8304812979811533,0.05,0.06,0.003,0.7936507936507937
204,938.944747806885,0.346769843357432,57.30007406296023,2.8666715286231184,0.05,0.06,0.003,0.7936507936507937
205,938.9032911509835,0.5060843941092096,57.353058102337705,3.019458057351624,0.05,0.06,0.003,0.7936507936507937
206,938.8624965471553,1.065194523487218,57.405198284093515,2.899863919902122,0.05,0.06,0.003,0.7936507936507937
207,938.822353476481,1.0509696746526676,57.456507943332824,2.8529853537084406,0.05,0.06,0.003,0.7936507936507937
208,938.7828515853902,1.0379523638991761,57.50700020781918,2.950454542838427,0.05,0.06,0.003,0.7936507936507937
209,938.7439806834171,2.341159035027111,57.55668800094523,2.6776111469988795,0.05,0.06,0.003,0.7936507936507937
210,938.7057307401437,1.033586689004661,57.60558404509881,2.901614628041835,0.05,0.06,0.003,0.7936507936507937
211,938.6680918831855,1.2434319822820987,57.6537008643431,2.952488612520724,0.05,0.06,0.003,0.7936507936507937
212,938.6310543955939,1.1591364327595377,57.70105078756401,2.7511632442108915,0.05,0.06,0.003,0.7936507936507937
213,938.5946087134583,1.027296232082451,57.74764595141384,2.9909517870927846,0.05,0.06,0.003,0.7936507936507937
214,938.5587454235432,0.6337273174046318,57.79349830321528,2.9203265227659996,0.05,0.06,0.003,0.7936507936507937
215,938.5234552609674,1.0453601443115628,57.838619603828455,2.85432572974198,0.05,0.06,0.003,0.7936507936507937
216,938.4887291070463,0.42926707673587566,57.883021430512485,2.9514508863247237,0.05,0.06,0.003,0.7936507936507937
217,938.4545579868397,0.6289809142935356,57.92671517966019,3.1019520814266324,0.05,0.06,0.003,0.7936507936507937
218,938.4209330669382,0.5194236325433863,57.96971206954785,2.9149540000785676,0.05,0.06,0.003,0.7936507936507937
219,938.3878456533013,0.7318242846202143,58.01202314305004,2.9230780870175472,0.05,0.06,0.003,0.7936507936507937
220,938.3552871890931,1.6013589210018893,58.05365927030518,2.8610868055350402,0.05,0.06,0.003,0.7936507936507937
221,938.323249252551,0.0,58.09463115134141,2.8277762470775443,0.05,0.06,0.003,0.7936507936507937
222,938.291723554887,0.9372664752927999,58.13494931866249,2.981936233275342,0.05,0.06,0.003,0.7936507936507937
223,938.2607019382222,0.019826955355580766,58.17462413979408,2.831210899748782,0.05,0.06,0.003,0.7936507936507937
224,938.2301763735547,0.45932684844968974,58.213665819790094,2.917163774009329,0.05,0.06,0.003,0.7936507936507937
225,938.2001389587662,1.0646954650289946,58.252084403796495,2.869351268891714,0.05,0.06,0.003,0.7936507936507937
226,938.1705819166925,0.6503882699864264,58.28988978005778,2.957867184678665,0.05,0.06,0.003,0.7936507936507937
227,938.1414975931303,0.18995308989619675,58.32709168136575,2.9465684347844467,0.05,0.06,0.003,0.7936507936507937
228,938.1128784549517,0.3230942026796883,58.363699687651696,3.0121365494273546,0.05,0.06,0.003,0.7936507936507937
229,938.0847170882441,0.863632419370162,58.39972322840384,2.873803034557417,0.05,0.06,0.003,0.7936507936507937
230,938.0570061964766,0.2979795861831727,58.43517158494456,2.8973207995959895,0.05,0.06,0.003,0.7936507936507937
231,938.0297385986983,0.662084218148258,58.470053892668176,2.8348734486794136,0.05,0.06,0.003,0.7936507936507937
232,938.0029072277715,0.5854699184757561,58.5043791432394,2.884987207672258,0.05,0.06,0.003,0.7936507936507937
233,937.976505128636,0.30141520530851146,58.538156186752424,2.961073213773302,0.05,0.06,0.003,0.7936507936507937
234,937.9505254566076,1.395163259947696,58.5713937338506,2.997116700856676,0.05,0.06,0.003,0.7936507936507937
235,937.9249614750083,0.7907746390261154,58.60410035868404,2.846700883066006,0.05,0.06,0.003,0.7936507936507937
236,937.8998065514801,0.0,58.636284503515924,3.010558988322785,0.05,0.06,0.003,0.7936507936507937
237,937.8750541605285,0.5971382304961823,58.66795447553614,3.056153767217385,0.05,0.06,0.003,0.7936507936507937
238,937.8506978804322,0.2541942888471256,58.69911845072613,2.972393378720029,0.05,0.06,0.003,0.7936507936507937
239,937.8267313914245,0.8432266578177698,58.72978447613411,3.1064372868525063,0.05,0.06,0.003,0.7936507936507937
240,937.8031484741485,0.18629306131591572,58.75996047181017,2.8679296790676685,0.05,0.06,0.003,0.7936507936507937
241,937.7799430081436,0.44566368219827407,58.789654232704315,2.826776441420223,0.05,0.06,0.003,0.7936507936507937
242,937.7571089703622,0.6822598922759744,58.818873430527304,2.7798765703644612,0.05,0.06,0.003,0.7936507936507937
243,937.734640433719,0.8168390612005456,58.84762561557443,3.077851442885352,0.05,0.06,0.003,0.7936507936507937
244,937.7125315656708,0.0,58.875918218512176,3.0030501862585885,0.05,0.06,0.003,0.7936507936507937
245,937.6907766246886,0.32833703218486837,58.903758554489094,2.9401546113173054,0.05,0.06,0.003,0.7936507936507937
246,937.6693699562468,0.2655822412430829,58.93115382777891,2.971909477362849,0.05,0.06,0.003,0.7936507936507937
247,937.64830599927,0.1879797124318101,58.95811112487116,2.845990002997073,0.05,0.06,0.003,0.7936507936507937
248,937.627579281316,1.1349129413445591,58.9846374199986,3.1707001888878343,0.05,0.06,0.003,0.7936507936507937
249,937.6071844170237,0.5912790366427546,59.01073957705703,2.962238246211976,0.05,0.06,0.003,0.7936507936507937
