day,S,I,R,D,beta,gamma,mu,R0
16,993.9105682067028,3.924956525913494,2.06140501655562,0.10307025082778101,0.14780821917808218,0.06,0.003,2.346162209175908
17,993.3095652250622,4.2680266123977635,2.307055392894901,0.11535276964474506,0.14767123287671233,0.06,0.003,2.3439878234398783
18,992.6571231699196,4.6400228625021205,2.5741466357885496,0.1287073317894275,0.14753424657534245,0.06,0.003,2.3418134377038484
19,991.9490431295916,5.043250084251887,2.864482653482114,0.14322413267410572,0.1473972602739726,0.06,0.003,2.339639051967819
20,991.1808111353272,5.4801778007436805,3.180010537075102,0.1590005268537551,0.14726027397260275,0.06,0.003,2.3374646662317895
21,990.3475786481448,5.953449084169917,3.5228307311285643,0.17614153655642822,0.14712328767123287,0.06,0.003,2.3352902804957596
22,989.4441426089364,6.465889337353251,3.895207670200064,0.1947603835100032,0.14698630136986301,0.06,0.003,2.3331158947597306
23,988.4649249772885,7.020514955308091,4.299581016574445,0.21497905082872223,0.14684931506849314,0.06,0.003,2.3309415090237007
24,987.4039521604011,7.620541633906362,4.738577338754424,0.23692886693772125,0.14671232876712328,0.06,0.003,2.328767123287671
25,986.2548342373444,8.269392305665791,5.2150223399899005,0.2607511169994951,0.14657534246575343,0.06,0.003,2.3265927375516418
26,985.0107444992698,8.970704338331174,5.731953487998832,0.28659767439994166,0.14643835616438355,0.06,0.003,2.324418351815612
27,983.6643993280569,9.728335927866457,6.292633089596486,0.31463165447982433,0.1463013698630137,0.06,0.003,2.3222439660795824
28,982.2080388549475,10.546371348367053,6.900561711128645,0.3450280855564323,0.14616438356164382,0.06,0.003,2.320069580343553
29,980.6334088830215,11.429124686432456,7.559491838614965,0.37797459193074834,0.14602739726027397,0.06,0.003,2.3178951946075235
30,978.9317441808024,12.381141949165766,8.273441780982338,0.41367208904911695,0.1458904109589041,0.06,0.003,2.3157208088714936
31,977.0937542362558,13.40720075667959,9.046709530537466,0.4523354765268733,0.14575342465753424,0.06,0.003,2.313546423135464
32,975.1096112959849,14.512307708011186,9.883886662860709,0.4941943331430354,0.1456164383561644,0.06,0.003,2.3113720373994346
33,972.9689422390811,15.701692325966977,10.789871842811102,0.5394935921405549,0.1454794520547945,0.06,0.003,2.3091976516634047
34,970.6608241867841,16.980797623103147,11.769883990583363,0.5884941995291679,0.14534246575342466,0.06,0.003,2.3070232659273757
35,968.1737853574648,18.355266235999743,12.829474672890596,0.6414737336445298,0.14520547945205478,0.06,0.003,2.304848880191346
36,965.4958117558588,19.830921735726946,13.974539531822815,0.6987269765911407,0.14506849315068493,0.06,0.003,2.3026744944553164
37,962.6143606312296,21.413744441139904,15.211328502504863,0.7605664251252431,0.14493150684931505,0.06,0.003,2.3005001087192865
38,959.5163822887222,23.109840768169136,16.546454231531722,0.8273227115765861,0.1447945205479452,0.06,0.003,2.298325722983257
39,956.1883505477388,24.92540582480086,17.986898692819018,0.8993449346409508,0.14465753424657535,0.06,0.003,2.2961513372472275
40,952.6163041604002,26.866677956272422,19.54001703173997,0.9770008515869985,0.14452054794520547,0.06,0.003,2.293976951511198
41,948.7858992341932,28.93988508700657,21.21353874171418,1.060676937085709,0.14438356164383562,0.06,0.003,2.2918025657751686
42,944.6824749942839,31.151181671629853,23.015565080081775,1.1507782540040887,0.14424657534246574,0.06,0.003,2.2896281800391387
43,940.2911331956766,33.50657607917222,24.95456259538166,1.247728129769083,0.1441095890410959,0.06,0.003,2.2874537943031092
44,935.5968329926793,36.01184749581943,27.03935191571509,1.3519675957857546,0.14397260273972604,0.06,0.003,2.28527940856708
45,930.5845016317109,38.67245260189978,29.279091206084654,1.463954560304233,0.14383561643835616,0.06,0.003,2.28310502283105
46,925.2391625347417,41.49342096184456,31.68325381277458,1.5841626906387292,0.1436986301369863,0.06,0.003,2.280930637095021
47,919.5460801021784,44.4792407707307,34.261599168657554,1.713079958432878,0.14356164383561643,0.06,0.003,2.278756251358991
48,913.4909231640081,47.633733326338636,37.02413667585982,1.8512068337929914,0.14342465753424657,0.06,0.003,2.2765818656229615
49,907.0599445439667,50.95991969691181,39.98108167535341,1.9990540837676707,0.1432876712328767,0.06,0.003,2.2744074798869316
50,900.2401783586535,54.459878240730774,43.142803238681296,2.1571401619340653,0.14315068493150684,0.06,0.003,2.272233094150902
51,893.0196518772914,58.134596827748005,46.51976313805734,2.3259881569028673,0.143013698630137,0.06,0.003,2.2700587084148727
52,885.3876101785632,61.983821514567985,50.122446006541246,2.5061223003270627,0.1428767123287671,0.06,0.003,2.267884322678843
53,877.3347527717231,66.00590323022793,53.96127999814153,2.6980639999070766,0.14273972602739726,0.06,0.003,2.2657099369428138
54,868.8534738615849,70.19764970133842,58.04654898769164,2.902327449384582,0.14260273972602738,0.06,0.003,2.263535551206784
55,859.9381094270458,74.5541807584063,62.388295061473784,3.1194147530736895,0.14246575342465753,0.06,0.003,2.2613611654707544
56,850.5851760471916,79.06879930500935,66.99621395028446,3.349810697514223,0.14232876712328768,0.06,0.003,2.259186779734725
57,840.7936066431232,83.73287450867464,71.87954176019217,3.5939770880096082,0.1421917808219178,0.06,0.003,2.2570123939986955
58,830.5649661330972,88.53575043993071,77.04693659711603,3.852346829855802,0.14205479452054795,0.06,0.003,2.254838008262666
59,819.9036483788783,93.4646792165396,82.50635467103022,4.125317733551512,0.14191780821917807,0.06,0.003,2.252663622526636
60,808.8170421132378,98.50478822910377,88.26492348348404,4.413246174174202,0.14178082191780822,0.06,0.003,2.2504892367906066
61,797.3156607680859,103.63908371053844,94.32881478226228,4.716440739113114,0.14164383561643834,0.06,0.003,2.2483148510545767
62,785.4132295604282,108.84849696667432,100.70311759323552,5.035155879661777,0.1415068493150685,0.06,0.003,2.2461404653185473
63,773.1267230256764,114.11197384277239,107.39171726814392,5.369585863407196,0.14136986301369864,0.06,0.003,2.2439660795825183
64,760.4763477677693,119.4066141163197,114.3971791580103,5.719858957900516,0.14123287671232876,0.06,0.003,2.2417916938464884
65,747.485468635883,124.70785501952409,121.72064413770738,6.08603220688537,0.1410958904109589,0.06,0.003,2.239617308110459
66,734.1804731065062,129.9897052827477,129.36173486737718,6.46808674336886,0.14095890410958903,0.06,0.003,2.237442922374429
67,720.5905761589219,135.22502122582569,137.3184786811926,6.865923934059631,0.14082191780821918,0.06,0.003,2.2352685366383995
68,706.7475686065137,140.38582172010658,145.58724730798053,7.279362365399027,0.1406849315068493,0.06,0.003,2.2330941509023696
69,692.6855056523617,145.44364094144382,154.16271752970877,7.70813587648544,0.14054794520547945,0.06,0.003,2.2309197651663406
70,678.4403565722487,150.36989842481918,163.03785238374465,8.151892619187233,0.1404109589041096,0.06,0.003,2.228745379430311
71,664.0496008422606,155.13629659179688,172.2039072056593,8.610195360282965,0.14027397260273972,0.06,0.003,2.2265709936942812
72,649.5518084255158,159.71521173952146,181.65045698567857,9.082522849283928,0.14013698630136986,0.06,0.003,2.224396607958252
73,634.9861845122692,164.0800927724908,191.36545020499022,9.56827251024951,0.13999999999999999,0.06,0.003,2.222222222222222
74,620.3921178807369,168.2058345616213,201.33528338823004,10.0667641694115,0.13986301369863013,0.06,0.003,2.2200478364861924
75,605.808722843022,172.06913300917466,211.54489918838388,10.577244959419193,0.13972602739726028,0.06,0.003,2.2178734507501634
76,591.274400401031,175.64880004828242,221.97790433398694,11.098895216699347,0.1395890410958904,0.06,0.003,2.2156990650141335
77,576.8264207862975,178.92603990202824,232.6167041063562,11.63083520531781,0.13945205479452055,0.06,0.003,2.213524679278104
78,562.5005423485791,181.88467054675394,243.44265438539685,12.172132719269841,0.13931506849315067,0.06,0.003,2.211350293542074
79,548.3306684604852,184.51129838007674,254.4362220566074,12.721811102830369,0.13917808219178082,0.06,0.003,2.2091759078060447
80,534.3485576732714,186.7954266505125,265.5771577868722,13.278857889343609,0.13904109589041097,0.06,0.003,2.207001522070015
81,520.5835788602718,188.72951728418107,276.8446703386161,13.842233516930804,0.1389041095890411,0.06,0.003,2.2048271363339857
82,507.06252728776684,190.30898701183258,288.2176054289527,14.410880271447635,0.13876712328767124,0.06,0.003,2.2026527505979563
83,493.80949069369626,191.53215723726592,299.67462101813106,14.983731050906554,0.13863013698630136,0.06,0.003,2.2004783648619264
84,480.8457691281117,192.4001535826097,311.1943593231222,15.559717966156112,0.1384931506849315,0.06,0.003,2.198303979125897
85,468.18984880387967,192.91676031664085,322.7556103614088,16.137780518070443,0.13835616438356163,0.06,0.003,2.196129593389867
86,455.8574146473915,193.08824487982102,334.33746711694016,16.71687335584701,0.13821917808219178,0.06,0.003,2.1939552076538376
87,443.86141420020425,192.92314518610925,345.91946725112973,17.295973362556495,0.13808219178082193,0.06,0.003,2.1917808219178085
88,432.2121462869334,192.43204364063686,357.48172387850434,17.874086193925223,0.13794520547945205,0.06,0.003,2.1896064361817786
89,420.91738941358784,191.6273189746485,369.0050396302509,18.450251981512555,0.1378082191780822,0.06,0.003,2.187432050445749
90,409.98254619094683,190.52289554112863,380.4710078742137,19.02355039371069,0.13767123287671232,0.06,0.003,2.1852576647097193
91,399.4108108288099,189.1339870136084,391.8620972929348,19.593104864646747,0.13753424657534247,0.06,0.003,2.18308327897369
92,389.2033458781444,187.47684640895548,403.1617216313333,20.158086081566672,0.1373972602739726,0.06,0.003,2.18090889323766
93,379.3594684970414,185.56852148758313,414.3542952527384,20.717714762636927,0.13726027397260274,0.06,0.003,2.178734507501631
94,369.87683746831766,183.42662594516628,425.42527293953896,21.27126364697696,0.13712328767123289,0.06,0.003,2.1765601217656014
95,360.75164189137246,181.0691208448136,436.36117834648934,21.818058917324475,0.136986301369863,0.06,0.003,2.1743857360295715
96,351.9787822651017,178.51411908407476,447.14961776268893,22.357480888134454,0.13684931506849315,0.06,0.003,2.172211350293542
97,343.5520483121896,175.77970286803927,457.77928459025804,22.888964229512908,0.13671232876712328,0.06,0.003,2.170036964557512
98,335.46428462694956,172.88376577039244,468.23995200253125,23.41199760012657,0.13657534246575342,0.06,0.003,2.1678625788214827
99,327.70754800479955,169.84387145217366,478.52245766002534,23.926122883001273,0.13643835616438355,0.06,0.003,2.1656881930854532
100,320.2732527243776,166.67713322642453,488.618680046855,24.430934002342756,0.1363013698630137,0.06,0.003,2.163513807349424
101,313.152302866936,163.40011332669005,498.52150838702266,24.92607541935114,0.13616438356164384,0.06,0.003,2.1613394216133943
102,306.3352144856484,160.02873824881314,508.22480691956025,25.411240345978023,0.13602739726027396,0.06,0.003,2.1591650358773644
103,299.8122226508038,156.5782338185856,517.7233747910575,25.886168739552886,0.1358904109589041,0.06,0.003,2.156990650141335
104,293.5733797199953,153.06307290991774,527.0129022572256,26.350645112861287,0.13575342465753423,0.06,0.003,2.154816264405305
105,287.60863927688246,149.49693998523523,536.0899245122688,26.804496225613445,0.13561643835616438,0.06,0.003,2.152641878669276
106,281.90793146928814,145.8927063910555,544.9517734663393,27.24758867331697,0.13547945205479453,0.06,0.003,2.1504674929332466
107,276.46122693758065,142.26241812297278,553.5965285137586,27.67982642568793,0.13534246575342465,0.06,0.003,2.1482931071972167
108,271.25859146567507,138.61729300851448,562.0229671674384,28.101148358371923,0.1352054794520548,0.06,0.003,2.146118721461187
109,266.29023276691214,134.96772635171385,570.230515125118,28.511525756255903,0.13506849315068492,0.06,0.003,2.1439443357251573
110,261.5465391272587,131.32330350158338,578.2191974963407,28.91095987481704,0.13493150684931507,0.06,0.003,2.1417699499891283
111,257.01811069381273,127.692819178753,585.9895905975563,29.299479529877818,0.1347945205479452,0.06,0.003,2.1395955642530984
112,252.69578497026436,124.0843008613931,593.5427753984214,29.677138769921065,0.13465753424657534,0.06,0.003,2.137421178517069
113,248.57065657380127,120.50503674739451,600.8802920750516,30.044014603752576,0.1345205479452055,0.06,0.003,2.1352467927810395
114,244.6340923777881,116.96160601964742,608.0040967643471,30.400204838217352,0.1343835616438356,0.06,0.003,2.1330724070450096
115,240.87774202164667,113.45991217007783,614.9165198174052,30.745825990870255,0.13424657534246576,0.06,0.003,2.13089802130898
116,237.29354520963486,110.00521699385398,621.6202264728678,31.081011323643384,0.13410958904109588,0.06,0.003,2.1287236355729506
117,233.8737354416556,106.60217637113577,628.118179225913,31.405908961295644,0.13397260273972603,0.06,0.003,2.126549249836921
118,230.61084151906113,103.25487563978062,634.413602705865,31.720680135293243,0.13383561643835618,0.06,0.003,2.1243748641008917
119,227.49768630425189,99.96686579624233,640.5099503804817,32.02549751902408,0.1336986301369863,0.06,0.003,2.122200478364862
120,224.52738410491472,96.74119851218803,646.4108736979973,32.32054368489986,0.13356164383561644,0.06,0.003,2.1200260926288323
121,221.6933360199647,93.58046128492487,652.1201930429622,32.60600965214811,0.13342465753424657,0.06,0.003,2.1178517068928024
122,218.9892245105222,90.4868109229013,657.641871015787,32.88209355078935,0.13328767123287671,0.06,0.003,2.1156773211567734
123,216.40900647852314,87.46200665670511,662.9799874902587,33.14899937451293,0.13315068493150684,0.06,0.003,2.1135029354207435
124,213.94690604169477,84.50744132786626,668.1387167908941,33.40693583954471,0.13301369863013698,0.06,0.003,2.111328549684714
125,211.59740640745497,81.62417164632666,673.122306615446,33.6561153307723,0.13287671232876713,0.06,0.003,2.1091541639486846
126,209.35524117080644,78.81294728682704,677.9350586117775,33.896752930588875,0.13273972602739725,0.06,0.003,2.1069797782126547
127,207.21538571653872,76.07423788686012,682.5813108539058,34.12906554269529,0.1326027397260274,0.06,0.003,2.1048053924766252
128,205.17304842279162,73.40825850188038,687.0654219765028,34.35327109882514,0.13246575342465752,0.06,0.003,2.1026310067405958
129,203.2236612179538,70.81499459395886,691.391756369607,34.56958781848034,0.13232876712328767,0.06,0.003,2.1004566210045663
130,201.36287104537828,68.29422402787496,695.5646713588064,34.77823356794032,0.1321917808219178,0.06,0.003,2.0982822352685364
131,199.58653042493646,65.84553919944224,699.5885051196393,34.97942525598196,0.13205479452054794,0.06,0.003,2.096107849532507
132,197.8906890132038,63.46836626873694,703.4675663981516,35.17337831990758,0.1319178082191781,0.06,0.003,2.0939334637964775
133,196.2715847335337,61.16198405229234,707.2061249658799,35.360306248293995,0.1317808219178082,0.06,0.003,2.0917590780604476
134,194.72563539745113,58.92554110292618,710.808403332974,35.540420166648694,0.13164383561643836,0.06,0.003,2.0895846923244186
135,193.24943046429323,56.758071641880946,714.2785694226912,35.71392847113456,0.1315068493150685,0.06,0.003,2.087410306588389
136,191.83972309342303,54.65851025109412,717.6207301480789,35.88103650740394,0.13136986301369863,0.06,0.003,2.085235920852359
137,190.4934224825698,52.625705383532726,720.838925841807,36.04194629209035,0.13123287671232875,0.06,0.003,2.0830615351163293
138,189.2075864163485,50.65843184446385,723.937125465893,36.19685627329464,0.1310958904109589,0.06,0.003,2.0808871493803
139,187.979414179729,48.755402124832564,726.9192225670843,36.345961128354205,0.13095890410958905,0.06,0.003,2.0787127636442704
140,186.8062396782893,46.915276895905585,729.7890318341001,36.489451591705,0.13082191780821917,0.06,0.003,2.076538377908241
141,185.68552494355583,45.136674467879374,732.5502862748236,36.62751431374117,0.13068493150684932,0.06,0.003,2.0743639921722115
142,184.61485382723717,43.41817948541377,735.2066349403325,36.76033174701662,0.13054794520547947,0.06,0.003,2.072189606436182
143,183.5919260591289,41.758350722670045,737.7616411601915,36.88808205800957,0.1304109589041096,0.06,0.003,2.070015220700152
144,182.6145514689957,40.15572828654327,740.218781185201,37.010939059260046,0.13027397260273973,0.06,0.003,2.0678408349641226
145,181.68064452494357,38.60884005361718,742.5814432585134,37.129072162925674,0.13013698630136986,0.06,0.003,2.0656664492280927
146,180.78821933659864,37.11620720383641,744.8529271043475,37.242646355217374,0.13,0.06,0.003,2.0634920634920637
147,179.9353844919751,35.676349686471916,747.0364436395741,37.35182218197871,0.12986301369863013,0.06,0.003,2.061317677756034
148,179.12033839276393,34.28779081190401,749.1351150431732,37.456755752158664,0.12972602739726027,0.06,0.003,2.0591432920200043
149,178.34136500285766,32.949061095299285,751.1519751446123,37.55759875723062,0.12958904109589042,0.06,0.003,2.056968906283975
150,177.59682938451016,31.658702263782104,753.0899698587691,37.65449849293846,0.12945205479452054,0.06,0.003,2.054794520547945
151,176.88517373072054,30.415270376633266,754.9519579929962,37.74759789964981,0.1293150684931507,0.06,0.003,2.0526201348119155
152,176.20491360009532,29.217338436782274,756.7407123458307,37.837035617291534,0.1291780821917808,0.06,0.003,2.050445749075886
153,175.5546342339032,28.06349918987083,758.4589205487864,37.92294602743932,0.12904109589041096,0.06,0.003,2.0482713633398566
154,174.93298712653748,26.95236711586363,760.1091864358083,38.00545932179041,0.12890410958904108,0.06,0.003,2.0460969776038267
155,174.33868675158828,25.88258013179624,761.6940315396337,38.08470157698168,0.12876712328767123,0.06,0.003,2.0439225918677972
156,173.7705074717203,24.85280143076836,763.2158962833439,38.16079481416719,0.12863013698630138,0.06,0.003,2.0417482061317678
157,173.2272805992032,23.86172061977498,764.677141696211,38.23385708481055,0.1284931506849315,0.06,0.003,2.0395738203957383
158,172.70789160830412,22.908054751566173,766.0800510858377,38.30400255429188,0.12835616438356165,0.06,0.003,2.037399434659709
159,172.21127747929108,21.990549420981925,767.4268315235493,38.371341576177464,0.12821917808219177,0.06,0.003,2.035225048923679
160,171.73642420593706,21.107979274153628,768.7196157332468,38.435980786662334,0.12808219178082192,0.06,0.003,2.0330506631876495
161,171.28236441399932,20.25914854743346,769.9604638462542,38.49802319231271,0.12794520547945204,0.06,0.003,2.0308762774516196
162,170.84817508517838,19.442891598667643,771.1513650630036,38.55756825315017,0.1278082191780822,0.06,0.003,2.02870189171559
163,170.43297544343864,18.6580729692425,772.2942396069701,38.614711980348496,0.12767123287671234,0.06,0.003,2.026527505979561
164,170.03592491327248,17.90358756318696,773.3909404986099,38.66954702493048,0.12753424657534246,0.06,0.003,2.024353120243531
165,169.65622117456252,17.178360758334627,774.4432553020025,38.72216276510012,0.1273972602739726,0.06,0.003,2.0221787345075017
166,169.29309836615028,16.481348161196934,775.4529080691929,38.77264540345964,0.12726027397260273,0.06,0.003,2.020004348771472
167,168.94582533109477,15.811535524968985,776.4215610894629,38.82107805447314,0.12712328767123288,0.06,0.003,2.0178299630354424
168,168.61370395678742,15.167938559432201,777.3508166512191,38.867540832560955,0.12698630136986302,0.06,0.003,2.015655577299413
169,168.2960676438016,14.54960248442751,778.2422189254958,38.91211094627479,0.12684931506849315,0.06,0.003,2.0134811915633835
170,167.99227979542118,13.95560176096834,779.0972556605811,38.95486278302905,0.1267123287671233,0.06,0.003,2.011306805827354
171,167.70173240143276,13.385039694208054,779.9173599089132,38.99586799544566,0.12657534246575342,0.06,0.003,2.009132420091324
172,167.4238447284261,12.837047863333726,780.7039118173712,39.03519559086856,0.12643835616438356,0.06,0.003,2.0069580343552946
173,167.15806201862753,12.310785722443551,781.4582402465986,39.07291201232993,0.1263013698630137,0.06,0.003,2.004783648619265
174,166.90385428069655,11.805440069625382,782.1816244282645,39.10908122141322,0.12616438356164383,0.06,0.003,2.0026092628832353
175,166.6607151653056,11.320224410063128,782.8752956425056,39.14376478212528,0.12602739726027398,0.06,0.003,2.0004348771472062
176,166.4281608438895,10.854378469791078,783.5404387488753,39.17702193744376,0.1258904109589041,0.06,0.003,1.9982604914111761
177,166.2057289746986,10.407167586220005,784.1781937515059,39.20890968757529,0.12575342465753425,0.06,0.003,1.9960861056751469
178,165.99297773386655,9.977882044879415,784.789657353575,39.239482867678745,0.12561643835616437,0.06,0.003,1.993911719939117
179,165.7894848491824,9.565836539082873,785.3758843921281,39.2687942196064,0.12547945205479452,0.06,0.003,1.9917373342030875
180,165.59484671432364,9.170369522927235,785.937889297856,39.296894464892794,0.12534246575342467,0.06,0.003,1.9895629484670583
181,165.40867755078517,8.790842549449989,786.4766475235853,39.32383237617926,0.1252054794520548,0.06,0.003,1.9873885627310284
182,165.23060857548728,8.426639701612372,786.9930968789524,39.34965484394762,0.12506849315068494,0.06,0.003,1.9852141769949991
183,165.0602872402798,8.077166937383264,787.4881388784158,39.37440694392079,0.12493150684931506,0.06,0.003,1.9830397912589692
184,164.89737650446395,7.741851447831714,787.9626400454324,39.398132002271616,0.12479452054794521,0.06,0.003,1.9808654055229398
185,164.7415541180702,7.420141078633696,788.4174331459961,39.4208716572998,0.12465753424657534,0.06,0.003,1.9786910197869103
186,164.59251196713979,7.111503688481381,788.8533184232177,39.44266592116088,0.12452054794520548,0.06,0.003,1.9765166340508806
187,164.4499554405378,6.8154265377003815,789.2710647826301,39.4635532391315,0.12438356164383561,0.06,0.003,1.974342248314851
188,164.31360281290353,6.531415715676978,789.6714109251612,39.48357054625806,0.12424657534246575,0.06,0.003,1.9721678625788215
189,164.18318467917385,6.2589955271284525,790.0550664701882,39.5027533235094,0.1241095890410959,0.06,0.003,1.969993476842792
190,164.0584434029757,5.997707915700058,790.4227130298325,39.52113565149161,0.12397260273972603,0.06,0.003,1.9678190911067623
191,163.9391325845953,5.747111910359652,790.7750052429,39.53875026214499,0.12383561643835617,0.06,0.003,1.9656447053707329
192,163.82501657141896,5.506783047557579,791.1125717914508,39.555628589572535,0.1236986301369863,0.06,0.003,1.9634703196347032
193,163.71586997704873,5.276312832319889,791.4360163720298,39.57180081860148,0.12356164383561644,0.06,0.003,1.9612959338986735
194,163.6114772218491,5.055308212321057,791.7459186341237,39.58729593170617,0.12342465753424657,0.06,0.003,1.959121548162644
195,163.51163210815156,4.843391040343677,792.0428350966712,39.602141754833546,0.1232876712328767,0.06,0.003,1.9569471624266144
196,163.4161374008213,4.640197573856928,792.327300024116,39.616365001205786,0.12315068493150685,0.06,0.003,1.954772776690585
197,163.32480442985639,4.445377982116224,792.5998262743118,39.62999131371558,0.12301369863013699,0.06,0.003,1.9525983909545555
198,163.2374527209901,4.258595850770044,792.8609061221332,39.64304530610665,0.12287671232876712,0.06,0.003,1.9504240052185258
199,163.15390962975212,4.079527719832559,793.1110120480146,39.655550602400716,0.12273972602739726,0.06,0.003,1.948249619482496
200,163.0740099975372,3.9078626262503304,793.3505975011549,39.667529875057724,0.1226027397260274,0.06,0.003,1.9460752337464666
201,162.99759583064824,3.743301649581193,793.5800976378769,39.679004881893825,0.12246575342465754,0.06,0.003,1.9439008480104372
202,162.92451597815685,3.5855574911887063,793.7999300291948,39.689996501459724,0.12232876712328768,0.06,0.003,1.9417264622744075
203,162.85462583132843,3.434354056383763,794.0104953450362,39.700524767251785,0.12219178082191781,0.06,0.003,1.939552076538378
204,162.78778704937582,3.2894260334724414,794.2121780163352,39.71060890081674,0.12205479452054795,0.06,0.003,1.9373776908023483
205,162.72386728134146,3.1505185053043747,794.4053468698613,39.72026734349304,0.12191780821917808,0.06,0.003,1.9352033050663187
206,162.66273989847585,3.0173865748736572,794.5903557396673,39.729517786983344,0.12178082191780822,0.06,0.003,1.9330289193302892
207,162.60428375017833,2.8897949899308775,794.7675440570391,39.73837720285193,0.12164383561643835,0.06,0.003,1.9308545335942595
208,162.54838293165366,2.767517779875562,794.9372374175914,39.74686187087955,0.1215068493150685,0.06,0.003,1.92868014785823
209,162.49492654563383,2.650337918492792,795.0997481294035,39.75498740647015,0.12136986301369863,0.06,0.003,1.9265057621222006
210,162.44380848715983,2.538046986852012,795.2553757390365,39.7627687869518,0.12123287671232877,0.06,0.003,1.924331376386171
211,162.39492724407194,2.430444842433926,795.4044075366613,39.770220376833045,0.1210958904109589,0.06,0.003,1.9221569906501412
212,162.34818569013672,2.3273393125387227,795.5471190450712,39.77735595225354,0.12095890410958904,0.06,0.003,1.9199826049141118
213,162.30349089409978,2.2285458922887327,795.683774489154,39.78418872445768,0.12082191780821917,0.06,0.003,1.917808219178082
214,162.2607539433006,2.1338874494040074,795.8146272450434,39.790731362252146,0.12068493150684931,0.06,0.003,1.9156338334420524
215,162.21988976915398,2.043193942599016,795.9399202745211,39.79699601372604,0.12054794520547946,0.06,0.003,1.9134594477060232
216,162.18081697633963,1.9563021518483084,796.0598865445832,39.80299432722913,0.12041095890410959,0.06,0.003,1.9112850619699935
217,162.143457686392,1.8730554148112772,796.1747494274257,39.80873747137126,0.12027397260273973,0.06,0.003,1.9091106762339638
218,162.10773739052811,1.793303372450503,796.2847230828778,39.81423615414386,0.12013698630136986,0.06,0.003,1.9069362904979343
219,162.0735847975701,1.7169017266722209,796.3900128340553,39.81950064170273,0.12,0.06,0.003,1.9047619047619047
220,162.04093169609567,1.6437120046602354,796.4908155230899,39.824540776154464,0.11986301369863014,0.06,0.003,1.9025875190258752
221,162.00971282587463,1.5736013309134103,796.5873198506783,39.82936599253389,0.11972602739726028,0.06,0.003,1.9004131332898457
222,161.97986574722012,1.5064422093674315,796.6797067080121,39.83398533540058,0.11958904109589041,0.06,0.003,1.898238747553816
223,161.9513307181515,1.4421123128425344,796.7681494942917,39.83840747471455,0.11945205479452055,0.06,0.003,1.8960643618177864
224,161.92405058073436,1.380494280235776,796.852814418124,39.84264072090616,0.11931506849315068,0.06,0.003,1.893889976081757
225,161.89797065050516,1.3214755212299734,796.933860788824,39.84669303944116,0.11917808219178082,0.06,0.003,1.8917155903457272
226,161.87303860644965,1.264948027856607,797.011441300661,39.85057206503301,0.11904109589041095,0.06,0.003,1.8895412046096975
227,161.84920439091988,1.2108081936653958,797.0857023003953,39.85428511501973,0.1189041095890411,0.06,0.003,1.8873668188736683
228,161.82642011612035,1.1589566402160831,797.1567840415846,39.85783920207919,0.11876712328767124,0.06,0.003,1.8851924331376386
229,161.80463996396955,1.1092980479780126,797.2248209410026,39.86124104705009,0.11863013698630137,0.06,0.003,1.883018047401609
230,161.78382009719402,1.061740994930803,797.2899418170243,39.864497090851174,0.11849315068493152,0.06,0.003,1.8808436616655797
231,161.76391857251667,1.0161978008917507,797.3522701205637,39.86761350602814,0.11835616438356164,0.06,0.003,1.8786692759295498
232,161.74489527138996,0.9725843816651143,797.4119241399479,39.870596206997355,0.11821917808219179,0.06,0.003,1.8764948901935206
