day,S,I,R,D,beta,gamma,mu,R0
125,906.1136738435829,335.91863092428633,94055.20732879247,4702.760366439624,0.3,0.06,0.003,4.761904761904762
126,905.227944205189,316.2667366076577,94074.76697065441,4703.73834853272,0.3,0.06,0.003,4.761904761904762
127,904.3948240062416,297.763749397689,94093.18231104384,4704.659115552192,0.3,0.06,0.003,4.761904761904762
128,903.6111465299543,280.3425875396554,94110.52025326701,4705.52601266335,0.3,0.06,0.003,4.761904761904762
129,902.8739409761234,263.94007811537665,94126.8437913414,4706.34218956707,0.3,0.06,0.003,4.761904761904762
130,902.1804188949066,248.4967268347806,94142.21224216218,4707.110612108108,0.3,0.06,0.003,4.761904761904762
131,901.5279627989569,233.95650608458436,94156.68145820612,4707.834072910306,0.3,0.06,0.003,4.761904761904762
132,900.9141156172171,220.2666554878676,94170.30402751894,4708.515201375947,0.3,0.06,0.003,4.761904761904762
133,900.336569863892,207.37748904513953,94183.12946770566,4709.156473385283,0.3,0.06,0.003,4.761904761904762
134,899.7931587262659,195.24221943262333,94195.2044017534,4709.760220087671,0.3,0.06,0.003,4.761904761904762
135,899.2818470167462,183.81678844371936,94206.57272813286,4710.328636406643,0.3,0.06,0.003,4.761904761904762
136,898.8007227267672,173.05970723900026,94217.27578098496,4710.863789049247,0.3,0.06,0.003,4.761904761904762
137,898.3479897582823,162.93190970718672,94227.35247669953,4711.367623834976,0.3,0.06,0.003,4.761904761904762
138,897.9219603299322,153.3966089140446,94236.83945786285,4711.841972893142,0.3,0.06,0.003,4.761904761904762
139,897.5210483726729,144.41916529141912,94245.7712250818,4712.288561254089,0.3,0.06,0.003,4.761904761904762
140,897.1437634024971,135.96696279535416,94254.18026076393,4712.709013038195,0.3,0.06,0.003,4.761904761904762
141,896.7887043377732,128.0092888240633,94262.09714936966,4713.104857468482,0.3,0.06,0.003,4.761904761904762
142,896.4545542414594,120.51722530438013,94269.5506861468,4713.477534307339,0.3,0.06,0.003,4.761904761904762
143,896.1400750817099,113.46354339189926,94276.56798240606,4713.8283991203025,0.3,0.06,0.003,4.761904761904762
144,895.8441028152133,106.82260419368036,94283.17456475341,4714.1587282376695,0.3,0.06,0.003,4.761904761904762
145,895.5655430659657,100.57026789444967,94289.39446575196,4714.469723287597,0.3,0.06,0.003,4.761904761904762
146,895.303366715511,94.68380465811899,94295.25031297747,4714.762515648873,0.3,0.06,0.003,4.761904761904762
147,895.0566059885331,89.14181288352412,94300.76341059803,4715.0381705299,0.3,0.06,0.003,4.761904761904762
148,894.824350814348,83.92414253147848,94305.95381586111,4715.297690793053,0.3,0.06,0.003,4.761904761904762
149,894.6057451988124,79.01182058994645,94310.8404135345,4715.542020676724,0.3,0.06,0.003,4.761904761904762
150,894.399984071467,74.38698365700299,94315.44098311572,4715.772049155785,0.3,0.06,0.003,4.761904761904762
151,894.2063101805502,70.03281272989177,94319.7722638948,4715.988613194739,0.3,0.06,0.003,4.761904761904762
152,894.0240111693835,65.93347166852445,94323.85001634483,4716.19250081724,0.3,0.06,0.003,4.761904761904762
153,893.8524169726655,62.074050970874865,94327.689078149,4716.384453907449,0.3,0.06,0.003,4.761904761904762
154,893.6908971977716,58.440512598070924,94331.30341924205,4716.565170962101,0.3,0.06,0.003,4.761904761904762
155,893.538858770233,55.01963936506112,94334.70619225208,4716.735309612603,0.3,0.06,0.003,4.761904761904762
156,893.395743742704,51.798987546735525,94337.90977972433,4716.895488986215,0.3,0.06,0.003,4.761904761904762
157,893.2610271258069,48.76684070984463,94340.9258401565,4717.046292007824,0.3,0.06,0.003,4.761904761904762
158,893.1342149771992,45.912168019195256,94343.76534952722,4717.18826747636,0.3,0.06,0.003,4.761904761904762
159,893.0148425337864,43.22458391780229,94346.43864147467,4717.321932073732,0.3,0.06,0.003,4.761904761904762
160,892.9024724490527,40.694310042151784,94348.95544524645,4717.447772262322,0.3,0.06,0.003,4.761904761904762
161,892.7966932105413,38.31214047469713,94351.32492029975,4717.566246014987,0.3,0.06,0.003,4.761904761904762
162,892.6971175622167,36.06940762241913,94353.55569030033,4717.677784515015,0.3,0.06,0.003,4.761904761904762
163,892.6033810744726,33.95795091425221,94355.65587429644,4717.782793714821,0.3,0.06,0.003,4.761904761904762
164,892.5151408126716,31.970087528569646,94357.63311586548,4717.881655793273,0.3,0.06,0.003,4.761904761904762
165,892.4320740248143,30.098583835898967,94359.49461156123,4717.974730578059,0.3,0.06,0.003,4.761904761904762
166,892.3538769753865,28.33662963010733,94361.24713656619,4718.062356828308,0.3,0.06,0.003,4.761904761904762
167,892.2802638110873,26.677813222124406,94362.89706949217,4718.144853474607,0.3,0.06,0.003,4.761904761904762
168,892.2109654886149,25.116097890181237,94364.45041582972,4718.222520791484,0.3,0.06,0.003,4.761904761904762
169,892.1457288073753,23.645800418665416,94365.91282930854,4718.2956414654245,0.3,0.06,0.003,4.761904761904762
170,892.0843154504263,22.261570015665985,94367.28963288944,4718.36448164447,0.3,0.06,0.003,4.761904761904762
171,892.0265011105895,20.958368963317522,94368.58583802485,4718.4292919012405,0.3,0.06,0.003,4.761904761904762
172,891.9720746766791,19.73145454613829,94369.80616264493,4718.4903081322445,0.3,0.06,0.003,4.761904761904762
173,891.920837433564,18.576361401733585,94370.95504872828,4718.547752436412,0.3,0.06,0.003,4.761904761904762
174,891.8726023474435,17.488885601421234,94372.03667814394,4718.601833907194,0.3,0.06,0.003,4.761904761904762
175,891.8271933729264,16.465069274136052,94373.05498795518,4718.652749397756,0.3,0.06,0.003,4.761904761904762
176,891.7844447971291,15.501186052096296,94374.0136849055,4718.700684245273,0.3,0.06,0.003,4.761904761904762
177,891.7442006462779,14.593727819716793,94374.91625860381,4718.745812930189,0.3,0.06,0.003,4.761904761904762
178,891.7063140994204,13.73939169528859,94375.76599448122,4718.7882997240595,0.3,0.06,0.003,4.761904761904762
179,891.6706469522873,12.935068074477174,94376.5659856888,4718.828299284439,0.3,0.06,0.003,4.761904761904762
180,891.6370691181589,12.177829477104584,94377.31914419499,4718.865957209749,0.3,0.06,0.003,4.761904761904762
181,891.6054581379384,11.464919644535868,94378.02821163573,4718.901410581786,0.3,0.06,0.003,4.761904761904762
182,891.575698740906,10.793743707648138,94378.69576909661,4718.93478845483,0.3,0.06,0.003,4.761904761904762
183,891.5476824198593,10.161858697731182,94379.32424655466,4718.966212327733,0.3,0.06,0.003,4.761904761904762
184,891.5213070284618,9.566964554572369,94379.91593182567,4718.995796591284,0.3,0.06,0.003,4.761904761904762
185,891.4964764163805,9.006895946018643,94380.47297870247,4719.023648935123,0.3,0.06,0.003,4.761904761904762
186,891.4731000696272,8.479614232169364,94380.99741495066,4719.049870747533,0.3,0.06,0.003,4.761904761904762
187,891.4510927808246,7.983200079002688,94381.4911496573,4719.074557482864,0.3,0.06,0.003,4.761904761904762
188,891.4303743423908,7.5158465763933435,94381.95598007734,4719.097799003866,0.3,0.06,0.003,4.761904761904762
189,891.4108692455874,7.075852505115419,94382.39359833267,4719.119679916633,0.3,0.06,0.003,4.761904761904762
190,891.3925064101076,6.661616265305903,94382.80559745198,4719.140279872599,0.3,0.06,0.003,4.761904761904762
191,891.3752189229834,6.2716300217448335,94383.1934771955,4719.159673859775,0.3,0.06,0.003,4.761904761904762
192,891.3589437908588,5.904474149700126,94383.55864958042,4719.1779324790205,0.3,0.06,0.003,4.761904761904762
193,891.3436217153289,5.5588121853849035,94383.90244390408,4719.195122195203,0.3,0.06,0.003,4.761904761904762
194,891.3291968718294,5.233385866771876,94384.22611167752,4719.211305583875,0.3,0.06,0.003,4.761904761904762
195,891.3156167065334,4.927010571193334,94384.53083116407,4719.226541558202,0.3,0.06,0.003,4.761904761904762
196,891.3028317474974,4.638571069372171,94384.81771160298,4719.240885580148,0.3,0.06,0.003,4.761904761904762
197,891.290795419454,4.36701736820935,94385.08779734508,4719.254389867253,0.3,0.06,0.003,4.761904761904762
198,891.2794638771568,4.111360961737968,94385.34207158201,4719.267103579099,0.3,0.06,0.003,4.761904761904762
199,891.2687958447048,3.8706712192944286,94385.58145993906,4719.279072996951,0.3,0.06,0.003,4.761904761904762
200,891.258752462922,3.6440719552772673,94385.80683388743,4719.290341694369,0.3,0.06,0.003,4.761904761904762
201,891.2492971509041,3.430738312447161,94386.01901384442,4719.300950692219,0.3,0.06,0.003,4.761904761904762
202,891.2403954699026,3.2298937018390337,94386.21877221738,4719.310938610867,0.3,0.06,0.003,4.761904761904762
203,891.2320149981009,3.040806984929515,94386.40683620663,4719.320341810329,0.3,0.06,0.003,4.761904761904762
204,891.2241252142708,2.862789854154397,94386.58389041101,4719.329194520549,0.3,0.06,0.003,4.761904761904762
205,891.2166973836669,2.69519426643131,94386.75057938085,4719.33752896904,0.3,0.06,0.003,4.761904761904762
206,891.2097044552473,2.5374101283006114,94386.90750992042,4719.345375496019,0.3,0.06,0.003,4.761904761904762
207,891.2031209627088,2.3888630679489573,94387.05525330412,4719.352762665204,0.3,0.06,0.003,4.761904761904762
208,891.1969229303801,2.2490123168734244,94387.19434738356,4719.359717369175,0.3,0.06,0.003,4.761904761904762
209,891.1910877878499,2.1173487862595413,94387.32529850083,4719.366264925039,0.3,0.06,0.003,4.761904761904762
210,891.1855942861054,1.9933931789035586,94387.44858336664,4719.37242916833,0.3,0.06,0.003,4.761904761904762
211,891.1804224202782,1.8766942489617704,94387.56465079119,4719.378232539557,0.3,0.06,0.003,4.761904761904762
212,891.175553357934,1.7668271859432523,94387.67392329153,4719.383696164574,0.3,0.06,0.003,4.761904761904762
213,891.1709693687234,1.6633920304291925,94387.77679866746,4719.388839933371,0.3,0.06,0.003,4.761904761904762
214,891.1666537609694,1.5660122447877105,94387.87365142307,4719.393682571152,0.3,0.06,0.003,4.761904761904762
215,891.1625908206795,1.474333338911011,94387.96483413372,4719.398241706684,0.3,0.06,0.003,4.761904761904762
216,891.158765753489,1.3880215621116356,94388.05067874704,4719.40253393735,0.3,0.06,0.003,4.761904761904762
217,891.1551646320011,1.3067627158891293,94388.1314977639,4719.406574888193,0.3,0.06,0.003,4.761904761904762
218,891.1517743440932,1.230260989052437,94388.20758539699,4719.410379269848,0.3,0.06,0.003,4.761904761904762
219,891.1485825452403,1.158237883007397,94388.27921863976,4719.4139609319855,0.3,0.06,0.003,4.761904761904762
220,891.1455776142996,1.0904312148209219,94388.34665825797,4719.417332912897,0.3,0.06,0.003,4.761904761904762
221,891.1427486101204,1.0265941393117288,94388.41014976245,4719.420507488119,0.3,0.06,0.003,4.761904761904762
222,891.1400852324093,0.9664942665604392,94388.4699242867,4719.423496214332,0.3,0.06,0.003,4.761904761904762
223,891.1375777841344,0.9099128142663316,94388.5261994301,4719.426309971502,0.3,0.06,0.003,4.761904761904762
224,891.1352171356962,0.8566438000014728,94388.57918006124,4719.4289590030585,0.3,0.06,0.003,4.761904761904762
225,891.1329946924391,0.8064933084712979,94388.62905904675,4719.431452952334,0.3,0.06,0.003,4.761904761904762
226,891.1309023627767,0.7592787728550646,94388.67601796606,4719.4338008982995,0.3,0.06,0.003,4.761904761904762
227,891.1289325287618,0.7148283111205243,94388.72022777154,4719.436011388573,0.3,0.06,0.003,4.761904761904762
228,891.1270780188175,0.6729801110009339,94388.76184940018,4719.438092470005,0.3,0.06,0.003,4.761904761904762
229,891.12533208097,0.6335818264020385,94388.80103437394,4719.440051718693,0.3,0.06,0.003,4.761904761904762
230,891.123688358691,0.5964900325217917,94388.83792534171,4719.441896267082,0.3,0.06,0.003,4.761904761904762
231,891.1221408677175,0.561569703038111,94388.87265659928,4719.443632829961,0.3,0.06,0.003,4.761904761904762
232,891.1206839739368,0.5286937113423246,94388.90535458545,4719.445267729269,0.3,0.06,0.003,4.761904761904762
233,891.119312373339,0.49774237830538837,94388.93613833177,4719.446806916585,0.3,0.06,0.003,4.761904761904762
234,891.1180210723594,0.4686030289206234,94388.96511990356,4719.448255995174,0.3,0.06,0.003,4.761904761904762
235,891.1168053697094,0.44116958245360166,94388.99240480748,4719.449620240371,0.3,0.06,0.003,4.761904761904762
236,891.1156608395573,0.4153421730235655,94389.01809236899,4719.450904618446,0.3,0.06,0.003,4.761904761904762
237,891.114583315012,0.3910267770630232,94389.04227610279,4719.452113805137,0.3,0.06,0.003,4.761904761904762
238,891.11356887321,0.36813487688728525,94389.06504404753,4719.453252202374,0.3,0.06,0.003,4.761904761904762
239,891.1126138210217,0.34658313823805253,94389.08647908643,4719.454323954318,0.3,0.06,0.003,4.761904761904762
240,891.1117146813987,0.3262931023101602,94389.10665925362,4719.455332962678,0.3,0.06,0.003,4.761904761904762
241,891.1108681810028,0.3071909066398649,94389.12565801178,4719.456282900585,0.3,0.06,0.003,4.761904761904762
242,891.110071238082,0.2892070115934558,94389.14354452414,4719.457177226203,0.3,0.06,0.003,4.761904761904762
243,891.109320951251,0.27227594727256427,94389.16038390619,4719.4580191953055,0.3,0.06,0.003,4.761904761904762
244,891.1086145891177,0.25633607944144726,94389.17623745852,4719.458811872923,0.3,0.06,0.003,4.761904761904762
245,891.1079495800909,0.24132937960064405,94389.19116289556,4719.459558144774,0.3,0.06,0.003,4.761904761904762
246,891.1073235031731,0.22720121725959896,94389.20521455198,4719.460260727596,0.3,0.06,0.003,4.761904761904762
247,891.1067340791462,0.21390016105674384,94389.21844358077,4719.460922179035,0.3,0.06,0.003,4.761904761904762
248,891.1061791621427,0.2013777885974859,94389.23089814217,4719.461544907104,0.3,0.06,0.003,4.761904761904762
249,891.1056567320105,0.18958851418969788,94389.24262357506,4719.462131178749,0.3,0.06,0.003,4.761904761904762
250,891.1051648868352,0.17848942011464874,94389.25366256482,4719.462683128237,0.3,0.06,0.003,4.761904761904762
251,891.1047018360124,0.16804010033473435,94389.26405529874,4719.463202764932,0.3,0.06,0.003,4.761904761904762
252,891.1042658938482,0.1582025160862192,94389.27383960961,4719.463691980475,0.3,0.06,0.003,4.761904761904762
253,891.1038554732694,0.14894085398192658,94389.28305111694,4719.464152555841,0.3,0.06,0.003,4.761904761904762
254,891.1034690801589,0.14022139817154256,94389.291723354,4719.4645861676945,0.3,0.06,0.003,4.761904761904762
255,891.1031053078922,0.13201240708549145,94389.29988789053,4719.4649943945205,0.3,0.06,0.003,4.761904761904762
