day,S,I,R,D,beta,gamma,mu,R0
29,986.813335575382,7.743545627181435,5.183922664224744,0.2591961332112371,0.14842915805643156,0.06,0.003,2.35601838184812
30,985.6347587056047,8.413425618967242,5.668395881359504,0.28341979406797513,0.14755282581475768,0.06,0.003,2.342108346265995
31,984.3649229408608,9.130867493622521,6.19448530049143,0.30972426502457145,0.14648882429441257,0.06,0.003,2.325219433244644
32,983.0003779692717,9.896308668308665,6.765060345161013,0.33825301725805057,0.14524135262330098,0.06,0.003,2.3054182956079523
33,981.5382195401662,10.709630062720663,7.38300037820243,0.36915001891012145,0.14381533400219318,0.06,0.003,2.282783079399892
34,979.9762027485916,11.570080283124256,8.051159017412983,0.40255795087064905,0.14221639627510074,0.06,0.003,2.2574031154777896
35,978.312854074522,12.476205689076966,8.772324034667157,0.43861620173335775,0.14045084971874738,0.06,0.003,2.229378566964244
36,976.5475778308747,13.425790082810055,9.54917341553785,0.4774586707768923,0.13852566213878945,0.06,0.003,2.1988200339490387
37,974.6807535132635,14.415807031734493,10.384228052382408,0.5192114026191201,0.13644843137107057,0.06,0.003,2.1658481170011203
38,972.7138188155728,15.442388951278446,11.279802126807912,0.5639901063403954,0.13422735529643445,0.06,0.003,2.130592941213245
39,970.6493343464082,16.50081585501579,12.237952189119682,0.6118976094559837,0.1318711994874345,0.06,0.003,2.0931936426576905
40,968.4910257278441,17.585526715409348,13.260426244520234,0.6630213122260114,0.12938926261462366,0.06,0.003,2.053797819279741
41,966.2437994102013,18.690155628942083,14.348614248434565,0.7174307124217278,0.12679133974894985,0.06,0.003,2.0125609483960294
42,963.9137295343763,19.807593851272358,15.5035015374771,0.7751750768738547,0.12408768370508577,0.06,0.003,1.9696457730965995
43,961.5080139979605,20.93007788389986,16.725626779180246,0.8362813389590119,0.12128896457825365,0.06,0.003,1.9252216599722802
44,959.0348990354071,22.04930271042349,18.015045956351408,0.9007522978175702,0.11840622763423392,0.06,0.003,1.8794639307021257
45,956.5035731440579,23.156557804416202,19.371303858595656,0.9685651929297825,0.11545084971874738,0.06,0.003,1.832553170138847
46,953.9240324926665,24.242882480465855,20.793414311302136,1.0396707155651064,0.11243449435824276,0.06,0.003,1.784674513622901
47,951.3069211006111,25.29923617831388,22.279850210547103,1.1139925105273547,0.10936906572928623,0.06,0.003,1.7360169163378767
48,948.663350422547,26.316678202987323,23.828544166157293,1.1914272083078643,0.10626666167821525,0.06,0.003,1.6867724075907182
49,946.0047043135802,27.286550835467864,25.436899858048942,1.271844992902447,0.10313952597646568,0.06,0.003,1.6371353329597726
50,943.3424347700209,28.20065997392407,27.101814529575666,1.355090726478783,0.1,0.06,0.003,1.5873015873015874
51,940.6878563917469,29.05144597629299,28.81971203043765,1.4409856015218823,0.09686047402353434,0.06,0.003,1.5374678416434022
52,938.0519447102135,29.832140423925978,30.586585586533303,1.5293292793266648,0.09373333832178479,0.06,0.003,1.487830767012457
53,935.445146449547,30.536901546799342,32.39804952728866,1.619902476364433,0.09063093427071377,0.06,0.003,1.438586258265298
54,932.8772063161433,31.16092547226222,34.24939829675612,1.7124699148378058,0.08756550564175727,0.06,0.003,1.3899286609802741
55,930.3570152708794,31.70052971566307,36.13567144138766,1.806783572069383,0.08454915028125265,0.06,0.003,1.3420500044643278
56,927.8924853977202,32.153205921887846,38.05172255275385,1.9025861276376927,0.0815937723657661,0.06,0.003,1.2951392439010494
57,925.4904519824844,32.517642863774434,39.992290622610206,1.9996145311305105,0.0787110354217464,0.06,0.003,1.2493815146308953
58,923.1566061515483,32.79371849086826,41.952071769126576,2.097603588456329,0.07591231629491424,0.06,0.003,1.2049574015065752
59,920.8954570076993,32.98246394093692,43.92578957272701,2.1962894786363503,0.07320866025105018,0.06,0.003,1.1620422262071457
60,918.7103226847647,33.08600151596623,45.908262665970135,2.295413133298507,0.07061073738537636,0.06,0.003,1.1208053553234343
61,916.6033486117932,33.10746032247851,47.89446768164558,2.3947233840822792,0.06812880051256552,0.06,0.003,1.0814095319454844
62,914.5755495330174,33.050874035890544,49.87959660103965,2.493979830051983,0.06577264470356559,0.06,0.003,1.04401023338993
63,912.6268729545176,32.92106393320592,51.859107725977196,2.59295538629886,0.06355156862892943,0.06,0.003,1.0087550576020543
64,910.7562785733758,32.72351380981725,53.828769158863366,2.6914384579431685,0.06147433786121053,0.06,0.003,0.9757831406541354
65,908.9618320852436,32.46423853440699,55.78469464795138,2.7892347323975692,0.05954915028125263,0.06,0.003,0.9452246076389306
66,907.2408059297197,32.14965406332268,57.72337143519726,2.886168571759863,0.05778360372489924,0.06,0.003,0.9172000591253847
67,905.5897872585838,31.786448139046765,59.64168057368471,2.982084028684236,0.05618466599780683,0.06,0.003,0.8918200952032831
68,904.0047849673164,31.381460058100203,61.53690949960285,3.076845474980143,0.05475864737669901,0.06,0.003,0.8691848789952225
69,902.48133678363,30.941567647064918,63.406757685052,3.1703378842526,0.05351117570558744,0.06,0.003,0.8493837413585308
70,901.0146103135954,30.473587008618665,65.2493358836051,3.262466794180255,0.05244717418524232,0.06,0.003,0.8324948283371797
71,899.5994978572928,29.98418438860669,67.06315976580949,3.3531579882904747,0.05157084194356845,0.06,0.003,0.8185847927550548
72,898.2307023694847,29.47980217394542,68.84713853006605,3.4423569265033023,0.05088563746356556,0.06,0.003,0.8077085311677072
73,896.9028132939966,28.966598961941482,70.600559756249,3.530027987812449,0.050394264934276116,0.06,0.003,0.799908967210732
74,895.6103719695183,28.45040375104724,72.32307074231807,3.6161535371159026,0.05009866357858642,0.06,0.003,0.7952168821997845
75,894.3479257196026,27.93668348668831,74.0146578987701,3.700732894938504,0.05,0.06,0.003,0.7936507936507937
76,893.1100710071149,27.430523598680765,75.67562418495598,3.783781209247798,0.05009866357858642,0.06,0.003,0.7952168821997845
77,891.8914858647632,26.936619764329176,77.30656606753051,3.865328303376524,0.0503942649342761,0.06,0.003,0.7999089672107318
78,890.6869521392924,26.459280289660832,78.9083500676631,3.9454175033831542,0.05088563746356556,0.06,0.003,0.8077085311677072
79,889.4913682615157,26.002437395110242,80.48208985083188,4.024104492541594,0.05157084194356845,0.06,0.003,0.8185847927550548
80,888.299753668126,25.569665929292956,82.02912419293398,4.101456209646698,0.05244717418524232,0.06,0.003,0.8324948283371797
81,887.1072451769879,25.164208763989816,83.55099624668738,4.177549812334368,0.05351117570558742,0.06,0.003,0.8493837413585306
82,885.9090872235392,24.789006527571647,85.04943452275113,4.252471726137555,0.054758647376699,0.06,0.003,0.8691848789952222
83,884.7006156464694,24.446731822972634,86.52633574338806,4.326316787169402,0.05618466599780683,0.06,0.003,0.8918200952032831
84,883.477237208678,24.13982545124735,87.98374984768964,4.399187492384481,0.05778360372489926,0.06,0.003,0.917200059125385
85,882.2344044434122,23.87053496395407,89.42386723107921,4.4711933615539605,0.05954915028125263,0.06,0.003,0.9452246076389306
86,880.9675874875102,23.64095377481747,90.84900832159227,4.542450416079613,0.06147433786121053,0.06,0.003,0.9757831406541354
87,879.6722429172366,23.453060793712513,92.26161551338139,4.6130807756690695,0.0635515686289294,0.06,0.003,1.0087550576020539
88,878.3437804428544,23.308759687168703,93.6642474952157,4.683212374760785,0.06577264470356556,0.06,0.003,1.0440102333899295
89,876.9775278249863,23.209917512984173,95.05957586859923,4.752978793429961,0.06812880051256552,0.06,0.003,1.0814095319454844
90,875.5686943910313,23.158402278602363,96.45038412415803,4.822519206207903,0.07061073738537633,0.06,0.003,1.1208053553234338
91,874.1123335101211,23.156119300589534,97.83956875170388,4.891978437585194,0.07320866025105015,0.06,0.003,1.1620422262071453
92,872.6033043190919,23.205045980118484,99.23014257218024,4.961507128609012,0.0759123162949142,0.06,0.003,1.2049574015065745
93,871.0362329298669,23.30726502491245,100.62524004306695,5.0312620021533485,0.07871103542174636,0.06,0.003,1.2493815146308946
94,869.4054733442507,23.464995900420757,102.02812452888388,5.101406226444194,0.0815937723657661,0.06,0.003,1.2951392439010494
95,867.7050684355987,23.680624305835984,103.44219738910935,5.172109869455468,0.08454915028125262,0.06,0.003,1.3420500044643273
96,865.9287113426283,23.956729381266552,104.87100883438544,5.243550441719273,0.08756550564175725,0.06,0.003,1.3899286609802737
97,864.0697073539765,24.29610888795004,106.31827024578388,5.315913512289194,0.09063093427071378,0.06,0.003,1.4385862582652982
98,862.1209372558981,24.701801355698176,107.78786798895561,5.389393399447781,0.09373333832178476,0.06,0.003,1.4878307670124566
99,860.0748220961037,25.177105529173975,109.28387845211606,5.464193922605803,0.09686047402353434,0.06,0.003,1.5374678416434022
100,857.9232908505227,25.72559578187234,110.81058415962333,5.540529207981167,0.09999999999999999,0.06,0.003,1.5873015873015872
101,855.6577509830001,26.351133799779277,112.37249068306676,5.618624534153339,0.10313952597646564,0.06,0.003,1.637135332959772
102,853.2690640795553,27.05787466802167,113.97434404992637,5.6987172024963195,0.10626666167821522,0.06,0.003,1.6867724075907178
103,850.7475266383856,27.850267479233548,115.62114845940997,5.781057422970499,0.10936906572928623,0.06,0.003,1.7360169163378767
104,848.0828589693203,28.73304816728971,117.31818367941867,5.865909183970935,0.11243449435824276,0.06,0.003,1.784674513622901
105,845.2642025539357,29.711224406754553,119.0710219421995,5.953551097109976,0.11545084971874736,0.06,0.003,1.8325531701388469
106,842.2801295616414,30.790049864214524,120.88554340394641,6.044277170197322,0.11840622763423392,0.06,0.003,1.8794639307021257
107,839.1186652290861,31.97498726074592,122.7679500096834,6.138397500484172,0.12128896457825362,0.06,0.003,1.9252216599722798
108,835.7673273332667,33.27165742996066,124.72477641597364,6.2362388207986825,0.12408768370508574,0.06,0.003,1.969645773096599
109,832.2131841288111,34.68577322590607,126.76289775741182,6.338144887870592,0.12679133974894982,0.06,0.003,2.012560948396029
110,828.4429347444211,36.22305606345793,128.8895325639244,6.444476628196221,0.12938926261462366,0.06,0.003,2.053797819279741
111,824.4430145092272,37.8891329936941,131.11224047340784,6.555612023670393,0.1318711994874345,0.06,0.003,2.0931936426576905
112,820.1997275814626,39.689413946493005,133.43891283051798,6.6719456415259,0.13422735529643445,0.06,0.003,2.130592941213245
113,815.6994111352128,41.628945583831566,135.87775550567156,6.7938877752835785,0.13644843137107057,0.06,0.003,2.1658481170011203
114,810.9286296082862,43.71224510528975,138.4372621775463,6.921863108877316,0.13852566213878945,0.06,0.003,2.1988200339490387
115,805.874406273138,45.94310807096156,141.12617681514286,7.056308840757145,0.1404508497187474,0.06,0.003,2.2293785669642445
116,800.5244825286969,48.32440076456595,143.9534444826064,7.197672224130322,0.14221639627510077,0.06,0.003,2.25740311547779
117,794.8676144502493,50.857829533742304,146.9281485866742,7.346407429333714,0.14381533400219318,0.06,0.003,2.282783079399892
118,788.8938984591981,53.54369589218361,150.05943395106453,7.502971697553231,0.14524135262330096,0.06,0.003,2.305418295607952
119,782.5951172337433,56.3806468144575,153.35641519218933,7.667820759609469,0.14648882429441254,0.06,0.003,2.3252194332446434
120,775.9651057276275,59.36542123751885,156.8280695570031,7.8414034778501565,0.14755282581475768,0.06,0.003,2.342108346265995
121,769.0001237605687,62.492604951892474,160.48311551194124,8.024155775597064,0.14842915805643156,0.06,0.003,2.35601838184812
122,761.6992242580444,65.75440557787977,164.32987634673842,8.216493817336923,0.14911436253643445,0.06,0.003,2.3668946434354674
123,754.0646028108858,69.14045939271057,168.37613123466963,8.418806561733483,0.1496057350657239,0.06,0.003,2.3746942073924426
124,746.1019131990874,72.63768218911258,172.62895677314245,8.631447838657126,0.1499013364214136,0.06,0.003,2.37938629240339
125,737.8205318639953,76.23017959000892,177.0945605199956,8.854728025999783,0.15000000000000002,0.06,0.003,2.3809523809523814
126,729.2337568501614,79.89922634628479,181.77811124147942,9.088905562073972,0.1499013364214136,0.06,0.003,2.37938629240339
127,720.3589219904421,83.62332892425894,186.68357055742717,9.33417852787136,0.14960573506572392,0.06,0.003,2.374694207392443
128,711.217414312741,87.37837795283785,191.81353117563867,9.590676558781935,0.14911436253643445,0.06,0.003,2.3668946434354674
129,701.8345873317605,91.13789287055994,197.16906647398,9.858453323699,0.14842915805643156,0.06,0.003,2.35601838184812
130,692.2395565205786,94.87336518196005,202.74959837853405,10.137479918926704,0.14755282581475768,0.06,0.003,2.342108346265995
131,682.464886572712,98.55468622476921,208.55278781192212,10.427639390596106,0.1464888242944126,0.06,0.003,2.3252194332446443
132,672.5461649324412,102.150658577415,214.57445380013635,10.728722690006819,0.14524135262330096,0.06,0.003,2.305418295607952
133,662.5214797507824,105.62956873964092,220.80852524721536,11.040426262360766,0.14381533400219318,0.06,0.003,2.282783079399892
134,652.4308153629287,108.95980546056339,227.24702778714996,11.362351389357496,0.14221639627510077,0.06,0.003,2.25740311547779
135,642.3153851501253,112.11049953142272,233.88010982709665,11.694005491354831,0.14045084971874738,0.06,0.003,2.229378566964244
136,632.2169281472711,115.05216102928986,240.69610554613192,12.034805277306594,0.13852566213878945,0.06,0.003,2.1988200339490387
137,622.1769922000403,117.75728935702867,247.6816366123148,12.384081830615738,0.13644843137107054,0.06,0.003,2.16584811700112
138,612.236234194433,120.20092998061556,254.8217484047153,12.741087420235763,0.13422735529643443,0.06,0.003,2.1305929412132447
139,602.433753594863,122.36116467424513,262.1000778389443,13.105003891947213,0.1318711994874345,0.06,0.003,2.0931936426576905
140,592.8064932968956,124.21950636426271,269.4990479417536,13.47495239708768,0.12938926261462366,0.06,0.003,2.053797819279741
141,583.3887109248793,125.7612016579629,277.0000832544356,13.850004162721778,0.12679133974894988,0.06,0.003,2.01256094839603
142,574.2115457708992,126.9754219333467,284.58384028167023,14.229192014083509,0.12408768370508574,0.06,0.003,1.969645773096599
143,565.3026822458365,127.85534977697829,292.23044569255694,14.611522284627846,0.12128896457825362,0.06,0.003,1.9252216599722798
144,556.6861127149679,128.39816271036122,299.91973769016244,14.995986884508119,0.1184062276342339,0.06,0.003,1.8794639307021255
145,548.3820025091875,128.60492038911153,307.6315020016196,15.381575100080976,0.1154508497187474,0.06,0.003,1.8325531701388476
146,540.4066451605503,128.48036989927954,315.3456999430187,15.767284997150933,0.11243449435824278,0.06,0.003,1.7846745136229012
147,532.7725048538255,128.03267930015775,323.04268175811075,16.152134087905537,0.1093690657292862,0.06,0.003,1.7360169163378762
148,525.4883297939067,127.27311869515334,330.70338239137095,16.535169119568543,0.10626666167821519,0.06,0.003,1.6867724075907173
149,518.5593307982488,126.21569706577628,338.3094972723566,16.915474863617828,0.10313952597646568,0.06,0.003,1.6371353329597726
150,511.9874049507347,124.87677849196054,345.84363481648023,17.292181740824006,0.10000000000000003,0.06,0.003,1.5873015873015879
151,505.771399612897,123.27468203582794,353.2894460488329,17.664472302441638,0.09686047402353437,0.06,0.003,1.5374678416434027
152,499.9074001774405,121.4292835898382,360.6317297454484,18.031586487272413,0.09373333832178485,0.06,0.003,1.487830767012458
153,494.38903250245903,119.36162750220721,367.8565142812697,18.39282571406348,0.09063093427071375,0.06,0.003,1.4385862582652977
154,489.2077735594814,117.09355434912199,374.9511162775201,18.747555813876,0.08756550564175726,0.06,0.003,1.389928660980274
155,484.3532579244163,114.64735512607304,381.90417804715247,19.09520890235762,0.08454915028125265,0.06,0.003,1.3420500044643278
156,479.81357888704224,112.04545207490166,388.7056847981481,19.435284239907404,0.08159377236576615,0.06,0.003,1.29513924390105
157,475.57557578726056,109.31011231885586,395.34696370846,19.767348185422996,0.07871103542174643,0.06,0.003,1.2493815146308958
158,471.6251059334945,106.46319370198329,401.8206670138301,20.0910333506915,0.07591231629491423,0.06,0.003,1.204957401506575
159,467.94729751232603,103.52592504083091,408.12074042556424,20.40603702127821,0.07320866025105018,0.06,0.003,1.1620422262071457
160,464.52678241024796,100.5187187565148,414.24237984117775,20.712118992058883,0.07061073738537636,0.06,0.003,1.1208053553234343
161,461.3479075681188,97.46101612318434,420.1819774368535,21.009098871842674,0.06812880051256555,0.06,0.003,1.0814095319454848
162,458.39492447608706,94.37116302146057,425.9370595261444,21.29685297630722,0.06577264470356561,0.06,0.003,1.0440102333899304
163,455.6521574679422,91.26631374478931,431.506217892636,21.575310894631805,0.06355156862892948,0.06,0.003,1.0087550576020552
164,453.104150060093,88.16236214664994,436.88903599357747,21.84445179967888,0.06147433786121059,0.06,0.003,0.9757831406541364
165,450.7357914548713,85.07389600888351,442.08601193928047,22.104300596964027,0.0595491502812527,0.06,0.003,0.9452246076389317
166,448.53242289792865,82.01417385328067,447.0984792845619,22.354923964228096,0.05778360372489921,0.06,0.003,0.9172000591253843
167,446.4799255507828,78.99512102307934,451.9285270725116,22.59642635362558,0.056184665997806804,0.06,0.003,0.8918200952032826
168,444.5647910659668,76.02734276042924,456.5789201653365,22.828946008266826,0.05475864737669903,0.06,0.003,0.8691848789952227
169,442.774175658609,73.12015249554096,461.0530208055709,23.05265104027854,0.05351117570558744,0.06,0.003,0.8493837413585308
170,441.0959394342533,70.2816126644728,465.354712286927,23.267735614346346,0.052447174185242335,0.06,0.003,0.8324948283371799
171,439.51867254843785,67.5185858177485,469.4883253655363,23.474416268276812,0.05157084194356845,0.06,0.003,0.8185847927550548
172,438.03170850961817,64.83679505530453,473.45856803340644,23.67292840167032,0.050885637463565586,0.06,0.003,0.8077085311677077
173,436.62512684254773,62.2408910353267,477.2704591639286,23.863522958196427,0.05039426493427612,0.06,0.003,0.7999089672107321
174,435.289747185699,59.734523283345155,480.92926621995736,24.04646331099787,0.05009866357858644,0.06,0.003,0.7952168821997847
175,434.01711339667696,57.32041675234686,484.44044747711956,24.22202237385598,0.05,0.06,0.003,0.7936507936507937
176,432.7994732864331,55.000447546269925,487.8095992069489,24.390479960347445,0.05009866357858642,0.06,0.003,0.7952168821997845
177,431.62975047151383,52.77572304230189,491.0424061773178,24.552120308865888,0.050394264934276116,0.06,0.003,0.799908967210732
178,430.50151375545664,50.64665708940361,494.14459919537063,24.707229959768533,0.05088563746356557,0.06,0.003,0.8077085311677075
179,429.4089415214038,48.61304851249902,497.12191425342536,24.85609571267127,0.05157084194356845,0.06,0.003,0.8185847927550548
180,428.3467855540789,46.67415214414,499.98005933502907,24.999002966751455,0.05244717418524232,0.06,0.003,0.8324948283371797
181,427.3103315440406,44.8287514931819,502.72468282169234,25.136234141084618,0.053511175705587416,0.06,0.003,0.8493837413585305
182,426.29536018873813,43.07522510285787,505.3613473413366,25.268067367066834,0.054758647376699,0.06,0.003,0.8691848789952222
183,425.2981083394217,41.411608221188274,507.8955080375138,25.39477540187569,0.05618466599780678,0.06,0.003,0.8918200952032823
184,424.31523064698507,39.835651114644634,510.33249356035213,25.516624678017607,0.05778360372489919,0.06,0.003,0.917200059125384
185,423.34376167752237,38.34487385967519,512.6774899645732,25.63387449822866,0.05954915028125262,0.06,0.003,0.9452246076389305
186,422.3810806650113,36.93661399900519,514.9355288914122,25.746776444570614,0.061474337861210517,0.06,0.003,0.9757831406541352
187,421.4248775624657,35.608070528055414,517.1114780090269,25.855573900451347,0.06355156862892945,0.06,0.003,1.0087550576020547
188,420.4731211514986,34.35634344737555,519.2100337153573,25.96050168576787,0.06577264470356557,0.06,0.003,1.0440102333899297
189,419.5240297241614,33.17846816958078,521.2357162916735,26.06178581458368,0.06812880051256552,0.06,0.003,1.0814095319454844
190,418.57604373062435,32.071445930625636,523.1928669892851,26.159643349464258,0.07061073738537633,0.06,0.003,1.1208053553234338
191,417.6278013282468,31.032269599377212,525.0856467355956,26.25428233677978,0.07320866025105013,0.06,0.003,1.162042226207145
192,416.67811576423145,30.057946029134015,526.9180363872703,26.345901819363522,0.07591231629491418,0.06,0.003,1.2049574015065743
193,415.7259556620344,29.145514348266246,528.6938380854273,26.43469190427137,0.0787110354217463,0.06,0.003,1.2493815146308938
194,414.7704272126078,28.29206123573942,530.41667766824,26.52083388341201,0.08159377236576609,0.06,0.003,1.2951392439010492
195,413.8107587612167,27.494732912513893,532.0900079297796,26.60450039648899,0.08454915028125261,0.06,0.003,1.342050004464327
196,412.8462875262359,26.75074443166399,533.717112421047,26.685855621052355,0.08756550564175723,0.06,0.003,1.3899286609802735
197,411.8764481015851,26.05738653429919,535.3011098705856,26.76505549352929,0.09063093427071373,0.06,0.003,1.4385862582652973
198,410.9007629167399,25.412030311931467,536.844958829836,26.842247941491806,0.0937333383217848,0.06,0.003,1.4878307670124573
199,409.91883442726623,24.812129827482202,538.3514626145245,26.917573130726232,0.09686047402353433,0.06,0.003,1.537467841643402
200,408.93033882934515,24.25522317960816,539.8232742771866,26.991163713859333,0.09999999999999998,0.06,0.003,1.587301587301587
201,407.9350211966971,23.738932024160427,541.2629016944206,27.063145084721036,0.10313952597646564,0.06,0.003,1.637135332959772
202,406.93269191205263,23.26095997393672,542.6727124895331,27.133635624476664,0.10626666167821515,0.06,0.003,1.6867724075907167
203,405.9232242798589,22.819089857211008,544.0549389170754,27.20274694585378,0.10936906572928624,0.06,0.003,1.736016916337877
204,404.9065531317226,22.411180274102396,545.411682470642,27.27058412353211,0.11243449435824274,0.06,0.003,1.7846745136229005
205,403.8826743513181,22.03516138000747,546.7449183511177,27.337245917555894,0.11545084971874736,0.06,0.003,1.8325531701388469
206,402.8516451421561,21.689030297917576,548.0564995808813,27.40282497904408,0.11840622763423386,0.06,0.003,1.8794639307021248
207,401.81358496203217,21.370846078433026,549.3481609138418,27.467408045692103,0.12128896457825358,0.06,0.003,1.9252216599722791
208,400.7686769514851,21.078724574432552,550.6215223562679,27.531076117813413,0.12408768370508577,0.06,0.003,1.9696457730965995
209,399.7171697744597,20.81083314549281,551.8780924571871,27.59390462285937,0.12679133974894982,0.06,0.003,2.012560948396029
210,398.65937971634844,20.56538551817353,553.1192712052163,27.655963560260822,0.12938926261462363,0.06,0.003,2.0537978192797404
211,397.59569294190186,20.340636722702733,554.3463527003756,27.717317635018794,0.13187119948743448,0.06,0.003,2.09319364265769
212,396.52656777124747,20.13487841802605,555.5605274387862,27.77802637193932,0.13422735529643445,0.06,0.003,2.130592941213245
213,395.45253686197606,19.946434532004886,556.7628843866839,27.838144219334207,0.1364484313710706,0.06,0.003,2.165848117001121
214,394.37420918274944,19.7736573121102,557.9544128620375,27.897720643101888,0.13852566213878945,0.06,0.003,2.1988200339490387
215,393.29227164544204,19.61492405256712,559.1360040971332,27.956800204856673,0.14045084971874736,0.06,0.003,2.2293785669642436
216,392.207490266519,19.468634520514566,560.3084525837767,28.015422629188844,0.14221639627510071,0.06,0.003,2.257403115477789
217,391.1207107890887,19.33320886042234,561.4724574766553,28.073622873832775,0.14381533400219315,0.06,0.003,2.2827830793998913
218,390.03285860187117,19.207086538359757,562.6286236759697,28.131431183798497,0.14524135262330093,0.06,0.003,2.3054182956079514
219,388.9449378695385,19.088725925927836,563.7774630519361,28.188873152596813,0.14648882429441257,0.06,0.003,2.325219433244644
220,387.85802983339727,18.976604841506344,564.9193955477101,28.245969777385515,0.14755282581475768,0.06,0.003,2.342108346265995
221,386.7732901153952,18.86922199156135,566.0547503743263,28.302737518716327,0.14842915805643156,0.06,0.003,2.35601838184812
222,385.69194499903676,18.765099269107505,567.1837673636713,28.359188368183577,0.14911436253643445,0.06,0.003,2.3668946434354674
223,384.6152867149535,18.662784942035607,568.3065984219143,28.415329921095726,0.14960573506572392,0.06,0.003,2.374694207392443
224,383.5446674714707,18.560857800878505,569.4233092644286,28.47116546322144,0.1499013364214136,0.06,0.003,2.37938629240339
225,382.48149259559085,18.457931992552098,570.533881344625,28.526694067231258,0.15000000000000002,0.06,0.003,2.3809523809523814
226,381.4272123362938,18.352662765666864,571.6382141886081,28.581910709430417,0.1499013364214136,0.06,0.003,2.37938629240339
227,380.38331282173925,18.243752767401006,572.7361280103419,28.636806400517106,0.14960573506572392,0.06,0.003,2.374694207392443
228,379.35130589037897,18.129958985740142,573.8273667846478,28.6913683392324,0.14911436253643445,0.06,0.003,2.3668946434354674
229,378.33271805896277,18.010100130003533,574.9116017247934,28.745580086239677,0.1484291580564316,0.06,0.003,2.3560183818481204
230,377.3290787661675,17.883064284052768,575.9884351902657,28.799421759513297,0.14755282581475768,0.06,0.003,2.342108346265995
231,376.3419078529534,17.74781676592112,577.0574051248807,28.85287025624405,0.14648882429441254,0.06,0.003,2.3252194332446434
232,375.3727026948286,17.603407954534074,578.1179898577491,28.905899492887468,0.14524135262330096,0.06,0.003,2.305418295607952
